SP190	3.479071689E9
SP191	3.377470683E9
SP192	3.580736E9
SP193	3.596922363E9
SP194	3.365594015E9
SP195	3.246295E9
SP196	3.715357044E9
SP197	3.685626042E9
SP198	3.465396E9
SP199	3.826352772E9
SP200	3.797085652E9
SP201	3.4237E9
SP202	4.07970647E9
SP203	3.749969806E9
SP204	3.96304E9
SP205	3.73303179E9
SP206	3.711863352E9
SP207	3.622155E9
SP208	3.554217579E9
SP209	4.222307869E9
SP210	4.01611E9
SP211	3.938085336E9
SP212	3.7382843E9
SP213	3.989845E9
SP214	3.80775554E9
SP215	3.79763433E9
SP216	4.054536E9
SP217	3.909453984E9
SP218	3.855057017E9
SP219	3.998283E9
SP220	4.070934829E9
SP221	4.354235369E9
SP222	4.61575E9
SP223	4.424746158E9
SP224	4.343454057E9
SP225	4.07985E9
SP226	4.049073417E9
SP227	3.886862456E9
SP228	4.047608E9
SP229	4.21434493E9
SP230	4.301862037E9
SP231	4.481169E9
SP232	4.207301865E9
SP233	4.453814115E9
SP234	4.329234E9
SP235	4.526707404E9
SP236	4.421478735E9
SP237	4.661E9
SP238	4.385766239E9
SP239	4.371407957E9
SP240	4.53112E9
SP241	4.131767189E9
SP242	4.534534071E9
SP243	3.879981E9
SP244	4.74578055E9
SP245	4.460324872E9
SP246	4.250552E9
SP247	4.596733723E9
SP248	4.69135225E9
SP249	5.087485E9
SP250	4.594398289E9
SP251	4.826498229E9
SP252	4.538772E9
SP253	5.033077773E9
SP254	4.766244098E9
SP255	5.068295E9
SP256	4.657048475E9
SP257	4.767539884E9
SP258	4.677884E9
SP259	4.716112791E9
SP260	4.47461721E9
SP261	4.526871E9
SP262	4.702794717E9
SP263	4.984394952E9
SP264	4.7674E9
SP265	5.314908277E9
SP266	4.623895383E9
SP267	4.785441E9
SP268	5.025159916E9
SP269	5.059101807E9
SP270	5.01129E9
SP271	5.176532565E9
SP272	4.989586344E9
SP273	4.856306E9
SP274	5.018383018E9
SP275	4.649533574E9
SP276	5.174816E9
SP277	5.065019048E9
SP278	5.068792233E9
SP279	5.201583E9
SP280	5.314007688E9
SP281	5.450014395E9
SP282	4.732712E9
SP283	5.342549455E9
SP284	5.142406107E9
SP285	5.200395E9
SP286	5.087350212E9
SP287	5.166209334E9
SP288	5.666784E9
SP289	4.952286864E9
SP290	5.567149197E9
SP291	5.412018E9
SP292	5.700209812E9
SP293	5.838044925E9
SP294	5.427926E9
SP295	5.387075072E9
SP296	6.01474032E9
SP297	5.563107E9
SP298	6.10103286E9
SP299	5.465239945E9
SP300	5.4937E9
SP301	5.428918297E9
SP302	5.538597673E9
SP303	5.607823E9
SP304	5.300627897E9
SP305	5.657361882E9
SP306	5.339292E9
SP307	5.450460246E9
SP308	5.814340211E9
SP309	5.74946E9
SP310	5.322166165E9
SP311	5.926538723E9
SP312	5.667688E9
SP313	5.482386151E9
SP314	5.444568006E9
SP315	5.783295E9
SP316	6.001453008E9
SP317	6.141894375E9
SP318	6.037336E9
SP319	5.964643302E9
SP320	5.453563709E9
SP321	6.596871E9
SP322	5.50510957E9
SP323	6.035166018E9
SP324	6.2127E9
SP325	5.880748572E9
SP326	5.8571513E9
SP327	5.941372E9
SP328	6.192183788E9
SP329	5.864662159E9
SP330	5.7244E9
SP331	6.167283701E9
SP332	6.148769187E9
SP333	6.043617E9
SP334	5.997731376E9
SP335	6.114773253E9
SP336	5.956384E9
SP337	6.569121507E9
SP338	6.682843105E9
SP339	6.369132E9
SP340	6.269014895E9
SP341	6.676458579E9
SP342	6.300666E9
SP343	5.781019479E9
SP344	6.349570458E9
SP345	6.007255E9
SP346	6.14148225E9
SP347	6.105135594E9
SP348	6.42002E9
SP349	6.271744696E9
SP350	6.065050662E9
SP351	6.360354E9
SP352	6.51550149E9
SP353	6.795739918E9
SP354	5.80501E9
SP355	7.087200036E9
SP356	6.355685853E9
SP357	6.656265E9
SP358	6.67787468E9
SP359	6.472429029E9
SP360	6.77412E9
SP361	6.518679276E9
SP362	6.396316336E9
SP363	7.10996E9
SP364	6.526987402E9
SP365	6.844255418E9
SP366	7.136756E9
SP367	6.63534192E9
SP368	6.855981297E9
SP369	6.904974E9
SP370	7.187107242E9
SP371	6.80415834E9
SP372	7.239492E9
SP373	6.944992714E9
SP374	6.920639171E9
SP375	6.577125E9
SP376	6.449510847E9
SP377	6.99085521E9
SP378	6.820128E9
SP379	7.08349131E9
SP380	7.577346607E9
SP381	7.476617E9
SP382	7.023433614E9
SP383	7.32936247E9
SP384	6.573824E9
SP385	7.526217118E9
SP386	7.206124002E9
SP387	7.1466E9
SP388	7.148493576E9
SP389	6.448728911E9
SP390	7.47942E9
SP391	7.26736808E9
SP392	7.437173639E9
SP393	7.234999E9
SP394	6.866220573E9
SP395	7.387572036E9
SP396	7.519116E9
SP397	7.502487102E9
SP398	6.965282834E9
SP399	7.045675E9
SP400	7.788113863E9
SP401	8.001440287E9
SP402	7.546612E9
SP403	8.20640297E9
SP404	7.261379307E9
SP405	7.92855E9
SP406	6.87762306E9
SP407	7.560586243E9
SP408	7.006312E9
SP409	6.771523777E9
SP410	7.186907529E9
SP411	7.434305E9
SP412	7.535187044E9
SP413	7.90759248E9
SP414	7.252038E9
SP415	8.124435423E9
SP416	7.57815155E9
SP417	7.77566E9
SP418	7.455012165E9
SP419	8.182391195E9
SP420	7.7917E9
SP421	7.653060155E9
SP422	7.477154385E9
SP423	7.496124E9
SP424	7.757203038E9
SP425	7.510051004E9
SP426	8.04643E9
SP427	7.657088401E9
SP428	7.581181713E9
SP429	8.182174E9
SP430	7.727942028E9
SP431	8.264444175E9
SP432	8.374464E9
SP433	7.679381598E9
SP434	7.804205982E9
SP435	8.094045E9
SP436	7.650474453E9
SP437	8.469516381E9
SP438	8.96075E9
SP439	9.075279994E9
SP440	8.394045744E9
SP441	8.189811E9
SP442	8.961677058E9
SP443	7.31837652E9
SP444	8.080504E9
SP445	8.762623642E9
SP446	8.348098051E9
SP447	8.039295E9
SP448	9.155008898E9
SP449	9.178179108E9
SP450	8.1543E9
SP451	9.104767812E9
SP452	8.562254943E9
SP453	8.352867E9
SP454	8.809850595E9
SP455	8.10205114E9
SP456	8.532064E9
SP457	8.161392808E9
SP458	8.305542801E9
SP459	8.498079E9
SP460	8.426108349E9
SP461	9.063586994E9
SP462	8.721636E9
SP463	8.158351046E9
SP464	7.933489098E9
SP465	8.501285E9
SP466	9.316096675E9
SP467	8.930460123E9
SP468	8.797776E9
SP469	8.480283585E9
SP470	8.913725632E9
SP471	7.941688E9
SP472	7.938236515E9
SP473	8.989226338E9
SP474	8.556806E9
SP475	8.557423651E9
SP476	9.042749664E9
SP477	7.271229E9
SP478	8.354944521E9
SP479	8.845072799E9
SP480	8.46944E9
SP481	8.682192283E9
SP482	9.661710045E9
SP483	8.621228E9
SP484	8.718757986E9
SP485	9.059172012E9
SP486	9.421434E9
SP487	9.302654898E9
SP488	8.764009959E9
SP489	9.398743E9
SP490	9.261144433E9
SP491	9.275663558E9
SP492	9.720772E9
SP493	8.743172932E9
SP494	9.789782484E9
SP495	8.770905E9
SP496	9.29667459E9
SP497	9.812953411E9
SP498	9.57903E9
SP499	9.736801154E9
SP500	8.90335114E9
SP501	8.96289E9
SP502	9.163991745E9
SP503	9.423053067E9
SP504	9.063936E9
SP505	8.854147467E9
SP506	9.514674137E9
SP507	9.552218E9
SP508	9.278940401E9
SP509	9.566164794E9
SP510	9.50793E9
SP511	9.603544873E9
SP512	9.473383836E9
SP513	9.505206E9
SP514	9.105320952E9
SP515	9.772143975E9
SP516	9.012628E9
SP517	9.904839175E9
SP518	9.844781672E9
SP519	9.337502E9
SP520	9.757087903E9
SP521	8.671366977E9
SP522	9.405744E9
SP523	9.913446045E9
SP524	9.912876251E9
SP525	9.490075E9
SP526	9.524789892E9
SP527	9.98666895E9
SP528	9.38168E9
SP529	9.943770536E9
SP530	1.0550376573E10
SP531	9.579417E9
SP532	1.0449169692E10
SP533	9.722115907E9
SP534	9.467108E9
SP535	1.0238632529E10
SP536	1.0476496879E10
SP537	9.59082E9
SP538	9.818840416E9
SP539	1.0418170662E10
SP540	1.002438E10
SP541	1.0276276005E10
SP542	9.882665567E9
SP543	9.887487E9
SP544	9.725432789E9
SP545	9.781859615E9
SP546	9.991254E9
SP547	9.412394126E9
SP548	1.0064769033E10
SP549	1.1056311E10
SP550	1.1246562885E10
SP551	1.1248501748E10
SP552	1.0953152E10
SP553	1.0513801321E10
SP554	8.948408819E9
SP555	1.0381645E10
SP556	1.0058948575E10
SP557	9.226535898E9
SP558	9.195282E9
SP559	9.663415713E9
SP560	1.1417300388E10
SP561	1.0420014E10
SP562	1.0182672548E10
SP563	1.0574660116E10
SP564	1.1191452E10
SP565	1.1276061709E10
SP566	1.0548560637E10
SP567	1.0786986E10
SP568	1.0045251648E10
SP569	1.0771568264E10
SP570	1.072987E10
SP571	1.1224888675E10
SP572	9.786365109E9
SP573	1.0679765E10
SP574	1.0563686263E10
SP575	9.745500282E9
SP576	1.1334912E10
SP577	1.1240517519E10
SP578	1.0180909614E10
SP579	1.0571382E10
SP580	1.0722634846E10
SP581	1.0782410225E10
SP582	1.12714E10
SP583	1.1032867409E10
SP584	1.0131638682E10
SP585	1.124058E10
SP586	1.0849966818E10
SP587	1.0202273047E10
SP588	1.1632208E10
SP589	1.1136204093E10
SP590	1.1095362139E10
SP591	1.1191373E10
SP592	1.0534227539E10
SP593	1.0538220771E10
SP594	1.1373318E10
SP595	1.1617157142E10
SP596	1.0951518375E10
SP597	1.0818635E10
SP598	1.168290713E10
SP599	1.0945145939E10
SP600	1.14592E10
SP601	1.1055777271E10
SP602	1.0702173111E10
SP603	1.1202936E10
SP604	1.0587901137E10
SP605	1.1042478252E10
SP606	1.1940624E10
SP607	1.0746917295E10
SP608	1.085281785E10
SP609	1.1001991E10
SP610	1.0876892169E10
SP611	1.0803312348E10
SP612	1.0762836E10
SP613	1.1479632273E10
SP614	1.1873346671E10
SP615	1.266162E10
SP616	1.1889807365E10
SP617	1.1924983994E10
SP618	1.116932E10
SP619	1.131736505E10
SP620	1.1195978058E10
SP621	1.1062701E10
SP622	1.1415132981E10
SP623	1.1590933605E10
SP624	1.131624E10
SP625	1.1938730898E10
SP626	1.1683056663E10
SP627	1.2091695E10
SP628	1.0702149625E10
SP629	1.1301260967E10
SP630	1.149582E10
SP631	1.2859549287E10
SP632	1.2100923147E10
SP633	1.2257412E10
SP634	1.200794106E10
SP635	1.2056975654E10
SP636	1.1041808E10
SP637	1.2137803612E10
SP638	1.2177099753E10
SP639	1.1576976E10
SP640	1.1593368552E10
SP641	1.096325377E10
SP642	1.175609E10
SP643	1.048731369E10
SP644	1.2360311193E10
SP645	1.214621E10
SP646	1.1089434167E10
SP647	1.196520516E10
SP648	1.1297016E10
SP649	1.1505886938E10
SP650	1.0860433375E10
SP651	1.2284804E10
SP652	1.1595802215E10
SP653	1.1027880888E10
SP654	1.1487292E10
SP655	1.2444107668E10
SP656	1.2393608226E10
SP657	1.2539721E10
SP658	1.1728832175E10
SP659	1.3221537063E10
SP660	1.290982E10
SP661	1.3178777729E10
SP662	1.2428627441E10
SP663	1.2523628E10
SP664	1.2670428918E10
SP665	1.3170788139E10
SP666	1.153956E10
SP667	1.2451759665E10
SP668	1.2776187126E10
SP669	1.2282617E10
SP670	1.242178146E10
SP671	1.1674746399E10
SP672	1.1877376E10
SP673	1.2572518652E10
SP674	1.2282095556E10
SP675	1.30257E10
SP676	1.1695909365E10
SP677	1.2388215632E10
SP678	1.2408756E10
SP679	1.4189947435E10
SP680	1.2637365251E10
SP681	1.3427504E10
SP682	1.2297578635E10
SP683	1.3049644773E10
SP684	1.2637128E10
SP685	1.2723399759E10
SP686	1.2517917581E10
SP687	1.1819606E10
SP688	1.3103858287E10
SP689	1.1072475737E10
SP690	1.243012E10
SP691	1.2829778433E10
SP692	1.3061518875E10
SP693	1.4148519E10
SP694	1.2952566003E10
SP695	1.3355370883E10
SP696	1.2985272E10
SP697	1.2962555069E10
SP698	1.1411385682E10
SP699	1.2986488E10
SP700	1.3928346769E10
SP701	1.2797006922E10
SP702	1.3826124E10
SP703	1.3823538003E10
SP704	1.2694780699E10
SP705	1.3739745E10
SP706	1.2795525876E10
SP707	1.2689960949E10
SP708	1.38355E10
SP709	1.2756546341E10
SP710	1.3446945606E10
SP711	1.3554267E10
SP712	1.4150742792E10
SP713	1.3205016187E10
SP714	1.2806304E10
SP715	1.4502801383E10
SP716	1.3230027811E10
SP717	1.3224348E10
SP718	1.3979201197E10
SP719	1.3548615177E10
SP720	1.345776E10
SP721	1.34105814E10
SP722	1.4171194961E10
SP723	1.2993033E10
SP724	1.3143236513E10
SP725	1.306210135E10
SP726	1.3123418E10
SP727	1.3828732645E10
SP728	1.3002340527E10
SP729	1.4791896E10
SP730	1.3251428514E10
SP731	1.4701892112E10
SP732	1.2445708E10
SP733	1.3927713999E10
SP734	1.3938189656E10
SP735	1.4568435E10
SP736	1.4034764931E10
SP737	1.4583038787E10
SP738	1.3014876E10
SP739	1.3505945724E10
SP740	1.5087633722E10
SP741	1.3671203E10
SP742	1.3881564625E10
SP743	1.3754186845E10
SP744	1.3149456E10
SP745	1.4128906035E10
SP746	1.3965636054E10
SP747	1.3295604E10
SP748	1.414964775E10
SP749	1.3376159192E10
SP750	1.394E10
SP751	1.3834903578E10
SP752	1.369393821E10
SP753	1.278845E10
SP754	1.3841159643E10
SP755	1.3928258448E10
SP756	1.4018508E10
SP757	1.3382985321E10
SP758	1.5177454023E10
SP759	1.373031E10
SP760	1.4581594147E10
SP761	1.5646941561E10
SP762	1.4895068E10
SP763	1.3738305661E10
SP764	1.430464539E10
SP765	1.4118585E10
SP766	1.4427080499E10
SP767	1.4533901949E10
SP768	1.35296E10
SP769	1.3314448686E10
SP770	1.389338471E10
SP771	1.4535663E10
SP772	1.3724083556E10
SP773	1.4385806277E10
SP774	1.4816424E10
SP775	1.3997515272E10
SP776	1.5016654018E10
SP777	1.5635312E10
SP778	1.4322183591E10
SP779	1.422196159E10
SP780	1.52243E10
SP781	1.5101656997E10
SP782	1.4169336786E10
SP783	1.4712309E10
SP784	1.4837442408E10
SP785	1.49935191E10
SP786	1.5470052E10
SP787	1.5321821198E10
SP788	1.5253598024E10
SP789	1.4541796E10
SP790	1.5258567352E10
SP791	1.6748918841E10
SP792	1.4214816E10
SP793	1.5635561283E10
SP794	1.5767536525E10
SP795	1.4330405E10
SP796	1.41157156E10
SP797	1.4066801983E10
SP798	1.3618402E10
SP799	1.5798074561E10
SP800	1.5918153231E10
SP801	1.454616E10
SP802	1.4600659128E10
SP803	1.5227040296E10
SP804	1.5165852E10
SP805	1.4354742168E10
SP806	1.5369364402E10
SP807	1.4434271E10
SP808	1.4052449275E10
SP809	1.5221353815E10
SP810	1.425492E10
SP811	1.4224111461E10
SP812	1.4985749122E10
SP813	1.4939688E10
SP814	1.5600833501E10
SP815	1.5150053589E10
SP816	1.5115584E10
SP817	1.5873201238E10
SP818	1.4480799036E10
SP819	1.6341507E10
SP820	1.5621800949E10
SP821	1.4476436966E10
SP822	1.4986156E10
SP823	1.6055887491E10
SP824	1.6407507912E10
SP825	1.4516425E10
SP826	1.4985824524E10
SP827	1.5471534708E10
SP828	1.6018764E10
SP829	1.5633815808E10
SP830	1.4210170454E10
SP831	1.5666012E10
SP832	1.5683458483E10
SP833	1.6779139143E10
SP834	1.5610812E10
SP835	1.6020290814E10
SP836	1.4949369882E10
SP837	1.5338304E10
SP838	1.5547116114E10
SP839	1.7008228272E10
SP840	1.518384E10
SP841	1.6427233467E10
SP842	1.478553756E10
SP843	1.6140359E10
SP844	1.6786858777E10
SP845	1.6382597721E10
SP846	1.5886188E10
SP847	1.6301625087E10
SP848	1.5845181352E10
SP849	1.4428189E10
SP850	1.5602014978E10
SP851	1.5217316215E10
SP852	1.7306392E10
SP853	1.6694043429E10
SP854	1.5564737559E10
SP855	1.62393E10
SP856	1.5940698711E10
SP857	1.5086645604E10
SP858	1.5593006E10
SP859	1.5941589775E10
SP860	1.4772237177E10
SP861	1.6153221E10
SP862	1.7468409735E10
SP863	1.5691371849E10
SP864	1.4984352E10
SP865	1.6591834152E10
SP866	1.6522433079E10
SP867	1.516961E10
SP868	1.5741451198E10
SP869	1.5936609339E10
SP870	1.602685E10
SP871	1.6000832296E10
SP872	1.5776823426E10
SP873	1.6610862E10
SP874	1.6371457935E10
SP875	1.5497434378E10
SP876	1.562054E10
SP877	1.7413692144E10
SP878	1.6917323268E10
SP879	1.7454303E10
SP880	1.6106621697E10
SP881	1.6162550679E10
SP882	1.6450182E10
SP883	1.7251740129E10
SP884	1.6758596291E10
SP885	1.6038855E10
SP886	1.5221167487E10
SP887	1.5990558361E10
SP888	1.7371648E10
SP889	1.7191758995E10
SP890	1.7729709921E10
SP891	1.6333515E10
SP892	1.5106300398E10
SP893	1.7570092342E10
SP894	1.7442834E10
SP895	1.7993358229E10
SP896	1.662679189E10
SP897	1.6756558E10
SP898	1.6916505162E10
SP899	1.7476879107E10
SP900	1.63971E10
SP901	1.728116082E10
SP902	1.6464224253E10
SP903	1.6514666E10
SP904	1.7078650441E10
SP905	1.5763307418E10
SP906	1.5823592E10
SP907	1.755043065E10
SP908	1.6823745195E10
SP909	1.6056576E10
SP910	1.7944876947E10
SP911	1.6259545848E10
SP912	1.6704496E10
SP913	1.745045422E10
SP914	1.8028365058E10
SP915	1.710196E10
SP916	1.7384439688E10
SP917	1.6572042072E10
SP918	1.6263288E10
SP919	1.8137670597E10
SP920	1.6346884435E10
SP921	1.7448652E10
SP922	1.7858505964E10
SP923	1.7712696857E10
SP924	1.5823192E10
SP925	1.8762988049E10
SP926	1.7847743274E10
SP927	1.6375764E10
SP928	1.6655726052E10
SP929	1.7592801604E10
SP930	1.696103E10
SP931	1.813586052E10
SP932	1.9246441984E10
SP933	1.7232821E10
SP934	1.7393863377E10
SP935	1.7666532228E10
SP936	1.6157544E10
SP937	1.697842188E10
SP938	1.8128119993E10
SP939	1.6294154E10
SP940	1.7240521659E10
SP941	1.8170415643E10
SP942	1.729826E10
SP943	1.6440244566E10
SP944	1.6292198592E10
SP945	1.661688E10
SP946	1.8052183584E10
SP947	1.6127111363E10
SP948	1.7738028E10
SP949	1.7150626261E10
SP950	1.8356869323E10
SP951	1.8081997E10
SP952	1.7464421655E10
SP953	1.7543477742E10
SP954	1.8867258E10
SP955	1.7942839545E10
SP956	1.7709599858E10
SP957	1.8910001E10
SP958	1.8335462194E10
SP959	1.8504243962E10
SP960	1.762048E10
SP961	1.7295419336E10
SP962	1.8676928748E10
SP963	1.6951368E10
SP964	1.7457379224E10
SP965	1.898156967E10
SP966	1.8113788E10
SP967	1.8107700941E10
SP968	1.6868708093E10
SP969	1.8373532E10
SP970	1.875978066E10
SP971	1.6896064734E10
SP972	1.866078E10
SP973	1.8646228503E10
SP974	1.8872568043E10
SP975	1.887405E10
SP976	1.9377484146E10
SP977	1.8441870876E10
SP978	1.8346628E10
SP979	1.9126050797E10
SP980	1.6789703799E10
SP981	1.8553653E10
SP982	1.9932615702E10
SP983	1.8900487894E10
SP984	1.6203856E10
SP985	1.8471686247E10
SP986	1.8054664311E10
SP987	1.7682105E10
SP988	1.8567135874E10
SP989	1.9167498714E10
SP990	1.77309E10
SP991	1.8420028746E10
SP992	1.9783145276E10
SP993	1.8509189E10
SP994	1.8364794191E10
SP995	1.9809806576E10
SP996	2.0402064E10
SP997	1.8600013344E10
SP998	1.7296355331E10
