KH16054,SP762,254000,176
KH74625,SP774,258000,176
KH83950,SP935,311667,183
KH54769,SP496,165333,92
KH12979,SP701,233667,28
KH68455,SP941,313667,125
KH91938,SP849,283000,145
KH63739,SP576,192000,185
KH94430,SP120,40000,122
KH10378,SP620,206667,42
KH73951,SP512,170667,73
KH32935,SP696,232000,60
KH51186,SP263,87667,44
KH43426,SP633,211000,140
KH77048,SP419,139667,3
KH77062,SP248,82667,23
KH96744,SP190,63333,45
KH45199,SP539,179667,184
KH91725,SP543,181000,113
KH48893,SP923,307667,23
KH59708,SP331,110333,105
KH53691,SP943,314333,27
KH23921,SP950,316667,92
KH36662,SP259,86333,26
KH65182,SP531,177000,105
KH96261,SP831,277000,37
KH69620,SP516,172000,140
KH14202,SP575,191667,188
KH81373,SP449,149667,184
KH77899,SP782,260667,38
KH56979,SP216,72000,36
KH88047,SP198,66000,36
KH72955,SP295,98333,75
KH61538,SP665,221667,36
KH91464,SP993,331000,136
KH96724,SP885,295000,55
KH59690,SP970,323333,105
KH57262,SP973,324333,25
KH96042,SP602,200667,174
KH89035,SP721,240333,118
KH83225,SP745,248333,81
KH63479,SP977,325667,94
KH50607,SP928,309333,6
KH81998,SP225,75000,18
KH97114,SP257,85667,12
KH88574,SP618,206000,190
KH22172,SP423,141000,87
KH19936,SP344,114667,186
KH58112,SP957,319000,63
KH69101,SP743,247667,25
KH70197,SP621,207000,41
KH12048,SP837,279000,170
KH98853,SP924,308000,150
KH63086,SP379,126333,68
KH10745,SP434,144667,53
KH93290,SP122,40667,69
KH89356,SP564,188000,152
KH57869,SP587,195667,119
KH32211,SP290,96667,162
KH97097,SP575,191667,15
KH93794,SP938,312667,6
KH90990,SP574,191333,192
KH54962,SP307,102333,83
KH97256,SP896,298667,140
KH98262,SP113,37667,25
KH59741,SP748,249333,61
KH56808,SP998,332667,131
KH26700,SP708,236000,7
KH94522,SP942,314000,19
KH10446,SP468,156000,26
KH55163,SP216,72000,160
KH83344,SP859,286333,113
KH99650,SP387,129000,53
KH10486,SP192,64000,19
KH81050,SP441,147000,165
KH91449,SP750,250000,67
KH41504,SP264,88000,154
KH62718,SP718,239333,23
KH53397,SP852,284000,69
KH13684,SP551,183667,23
KH99525,SP356,118667,180
KH24693,SP524,174667,118
KH94895,SP420,140000,127
KH18434,SP608,202667,75
KH75265,SP633,211000,78
KH13596,SP343,114333,126
KH50461,SP530,176667,71
KH94807,SP995,331667,65
KH38277,SP872,290667,199
KH41958,SP612,204000,26
KH70353,SP718,239333,131
KH53359,SP682,227333,130
KH20217,SP718,239333,11
KH11838,SP160,53333,14
KH23751,SP914,304667,65
KH38932,SP419,139667,156
KH58176,SP963,321000,141
KH81375,SP685,228333,194
KH83967,SP105,35000,139
KH86075,SP941,313667,66
KH88774,SP818,272667,140
KH27826,SP684,228000,98
KH85606,SP669,223000,140
KH87887,SP112,37333,177
KH28884,SP751,250333,146
KH94786,SP149,49667,131
KH47467,SP762,254000,98
KH20914,SP236,78667,85
KH37214,SP444,148000,80
KH42662,SP368,122667,141
KH31078,SP588,196000,80
KH24586,SP353,117667,188
KH64542,SP457,152333,4
KH63486,SP908,302667,109
KH80958,SP222,74000,170
KH60316,SP262,87333,167
KH49684,SP801,267000,150
KH49635,SP211,70333,96
KH95695,SP420,140000,143
KH91605,SP114,38000,189
KH86925,SP126,42000,141
KH54570,SP199,66333,122
KH10531,SP785,261667,149
KH11548,SP798,266000,12
KH36475,SP454,151333,75
KH72926,SP717,239000,41
KH99289,SP936,312000,17
KH11013,SP568,189333,123
KH83396,SP623,207667,81
KH82915,SP949,316333,99
KH70447,SP386,128667,168
KH42929,SP862,287333,72
KH18009,SP788,262667,192
KH54441,SP242,80667,69
KH22554,SP818,272667,67
KH76147,SP827,275667,36
KH34108,SP998,332667,28
KH66979,SP137,45667,3
KH58631,SP610,203333,190
KH58004,SP675,225000,37
KH59966,SP815,271667,66
KH33010,SP448,149333,81
KH11880,SP944,314667,83
KH22173,SP303,101000,13
KH29729,SP687,229000,108
KH81001,SP853,284333,75
KH30371,SP651,217000,117
KH30713,SP951,317000,184
KH16974,SP980,326667,127
KH52706,SP372,124000,139
KH96316,SP343,114333,28
KH33043,SP937,312333,56
KH36086,SP535,178333,70
KH33909,SP776,258667,105
KH62554,SP838,279333,93
KH29834,SP329,109667,128
KH58394,SP321,107000,62
KH73447,SP126,42000,69
KH29103,SP561,187000,34
KH37857,SP432,144000,153
KH91559,SP107,35667,109
KH65379,SP563,187667,67
KH87764,SP260,86667,173
KH94094,SP543,181000,131
KH89244,SP609,203000,196
KH47882,SP696,232000,193
KH65882,SP741,247000,126
KH40712,SP539,179667,51
KH37020,SP746,248667,194
KH70888,SP174,58000,176
KH91523,SP891,297000,69
KH95077,SP634,211333,9
KH32548,SP744,248000,143
KH70856,SP764,254667,16
KH85186,SP435,145000,53
KH75775,SP779,259667,129
KH52592,SP864,288000,125
KH90055,SP642,214000,197
KH31857,SP115,38333,6
KH59772,SP324,108000,111
KH28743,SP163,54333,24
KH83295,SP602,200667,66
KH12991,SP870,290000,197
KH50145,SP529,176333,198
KH40152,SP528,176000,55
KH53620,SP359,119667,48
KH26170,SP915,305000,145
KH17128,SP973,324333,52
KH50127,SP110,36667,4
KH96497,SP797,265667,191
KH77097,SP308,102667,1
KH25087,SP284,94667,177
KH69597,SP816,272000,196
KH13406,SP961,320333,104
KH47252,SP457,152333,195
KH44947,SP787,262333,173
KH63786,SP756,252000,173
KH37912,SP624,208000,176
KH14526,SP312,104000,183
KH65902,SP573,191000,170
KH84580,SP841,280333,28
KH51737,SP856,285333,150
KH14896,SP942,314000,181
KH21549,SP381,127000,110
KH47083,SP967,322333,46
KH81350,SP987,329000,46
KH71159,SP553,184333,192
KH50977,SP725,241667,161
KH54465,SP730,243333,111
KH53736,SP785,261667,18
KH29094,SP891,297000,171
KH44324,SP429,143000,71
KH21491,SP523,174333,110
KH55437,SP344,114667,5
KH90873,SP837,279000,136
KH38200,SP464,154667,54
KH81199,SP203,67667,83
KH83339,SP216,72000,25
KH40660,SP450,150000,144
KH57224,SP387,129000,92
KH58560,SP816,272000,100
KH85225,SP185,61667,153
KH33562,SP862,287333,195
KH83407,SP804,268000,46
KH57738,SP623,207667,32
KH16317,SP736,245333,12
KH43561,SP897,299000,36
KH92692,SP253,84333,71
KH65506,SP299,99667,17
KH74624,SP287,95667,69
KH48749,SP541,180333,127
KH49968,SP475,158333,163
KH80077,SP394,131333,52
KH88747,SP627,209000,52
KH95075,SP513,171000,153
KH59119,SP720,240000,51
KH97068,SP873,291000,156
KH97836,SP392,130667,1
KH99655,SP819,273000,20
KH19575,SP615,205000,176
KH88616,SP366,122000,45
KH20230,SP362,120667,110
KH95251,SP210,70000,189
KH99161,SP401,133667,168
KH80628,SP412,137333,176
KH89430,SP420,140000,178
KH87729,SP549,183000,12
KH74609,SP298,99333,91
KH14279,SP372,124000,45
KH26055,SP745,248333,162
KH75139,SP815,271667,56
KH82578,SP767,255667,175
KH44482,SP883,294333,146
KH73657,SP976,325333,119
KH90492,SP175,58333,189
KH64284,SP225,75000,43
KH76223,SP399,133000,103
KH35905,SP665,221667,112
KH13912,SP254,84667,146
KH23339,SP937,312333,72
KH68986,SP862,287333,110
KH11748,SP571,190333,157
KH67921,SP417,139000,53
KH60554,SP720,240000,187
KH60202,SP121,40333,117
KH57218,SP528,176000,151
KH80838,SP556,185333,40
KH73453,SP262,87333,120
KH92706,SP746,248667,39
KH90822,SP641,213667,134
KH80655,SP368,122667,45
KH76447,SP537,179000,108
KH99573,SP945,315000,64
KH16947,SP459,153000,195
KH19072,SP799,266333,111
KH42424,SP644,214667,161
KH39237,SP110,36667,131
KH11272,SP735,245000,135
KH64684,SP190,63333,77
KH65298,SP782,260667,50
KH83424,SP741,247000,180
KH79383,SP527,175667,57
KH77342,SP290,96667,99
KH27520,SP888,296000,140
KH86322,SP811,270333,154
KH56228,SP776,258667,89
KH98692,SP521,173667,29
KH79972,SP661,220333,198
KH74900,SP951,317000,150
KH99214,SP882,294000,46
KH79347,SP658,219333,39
KH45876,SP408,136000,126
KH61937,SP349,116333,25
KH73629,SP742,247333,182
KH71044,SP291,97000,152
KH60195,SP639,213000,55
KH34970,SP306,102000,180
KH20716,SP620,206667,15
KH21175,SP498,166000,131
KH40783,SP596,198667,92
KH98990,SP619,206333,99
KH44609,SP876,292000,99
KH63259,SP756,252000,138
KH13182,SP830,276667,126
KH71876,SP809,269667,118
KH27314,SP517,172333,1
KH66798,SP297,99000,191
KH65254,SP206,68667,37
KH93626,SP287,95667,101
KH94479,SP979,326333,76
KH60067,SP350,116667,85
KH84267,SP563,187667,35
KH51032,SP792,264000,62
KH40888,SP147,49000,99
KH84516,SP903,301000,44
KH73681,SP837,279000,146
KH78796,SP887,295667,112
KH33639,SP291,97000,95
KH94864,SP654,218000,104
KH77784,SP236,78667,194
KH27287,SP798,266000,15
KH62293,SP359,119667,10
KH95547,SP147,49000,138
KH43983,SP942,314000,152
KH79566,SP521,173667,131
KH90433,SP579,193000,108
KH78684,SP781,260333,195
KH17383,SP813,271000,191
KH78847,SP519,173000,105
KH55166,SP503,167667,97
KH98258,SP832,277333,90
KH79546,SP702,234000,78
KH21572,SP720,240000,22
KH53821,SP566,188667,105
KH60540,SP738,246000,22
KH81718,SP582,194000,191
KH83734,SP118,39333,22
KH67540,SP448,149333,42
KH28285,SP602,200667,135
KH42020,SP676,225333,35
KH70208,SP674,224667,29
KH47327,SP960,320000,147
KH34789,SP989,329667,73
KH75076,SP135,45000,191
KH94270,SP240,80000,50
KH44294,SP830,276667,60
KH88186,SP757,252333,58
KH64735,SP601,200333,55
KH70659,SP486,162000,70
KH85916,SP577,192333,76
KH38958,SP710,236667,138
KH35276,SP708,236000,173
KH39586,SP619,206333,33
KH44314,SP953,317667,94
KH77039,SP794,264667,146
KH70676,SP489,163000,159
KH71169,SP647,215667,171
KH46479,SP390,130000,65
KH15857,SP536,178667,160
KH45850,SP133,44333,154
KH23531,SP550,183333,150
KH26195,SP909,303000,193
KH71908,SP950,316667,3
KH67795,SP279,93000,22
KH59362,SP204,68000,120
KH18531,SP587,195667,56
KH62988,SP498,166000,91
KH77010,SP669,223000,186
KH30848,SP182,60667,186
KH57439,SP522,174000,129
KH65286,SP903,301000,37
KH30899,SP357,119000,166
KH95013,SP538,179333,13
KH47640,SP385,128333,88
KH29841,SP722,240667,63
KH70995,SP896,298667,40
KH72459,SP336,112000,116
KH90553,SP781,260333,135
KH89887,SP749,249667,98
KH39855,SP289,96333,59
KH99546,SP464,154667,79
KH20873,SP851,283667,96
KH92307,SP889,296333,21
KH81176,SP697,232333,128
KH92854,SP244,81333,175
KH65085,SP366,122000,139
KH84400,SP679,226333,180
KH34685,SP100,33333,62
KH28879,SP761,253667,114
KH79669,SP588,196000,37
KH64930,SP934,311333,140
KH30765,SP235,78333,169
KH73914,SP444,148000,159
KH32534,SP107,35667,44
KH38601,SP480,160000,100
KH41916,SP762,254000,19
KH61259,SP531,177000,65
KH26574,SP902,300667,62
KH54042,SP722,240667,25
KH39304,SP918,306000,191
KH56332,SP911,303667,148
KH69213,SP447,149000,34
KH86543,SP856,285333,50
KH50282,SP299,99667,22
KH37676,SP262,87333,174
KH54869,SP778,259333,112
KH78162,SP124,41333,48
KH35876,SP781,260333,17
KH35151,SP722,240667,19
KH99810,SP245,81667,156
KH39138,SP790,263333,141
KH38581,SP857,285667,7
KH49930,SP622,207333,70
KH83943,SP738,246000,169
KH43140,SP437,145667,106
KH53997,SP439,146333,153
KH57974,SP534,178000,188
KH51188,SP150,50000,145
KH25234,SP304,101333,12
KH23949,SP830,276667,138
KH67297,SP143,47667,72
KH66919,SP740,246667,108
KH34475,SP819,273000,124
KH36749,SP225,75000,60
KH73285,SP451,150333,24
KH65751,SP305,101667,16
KH77888,SP991,330333,103
KH56385,SP245,81667,154
KH99932,SP174,58000,194
KH93524,SP934,311333,166
KH83702,SP883,294333,119
KH94318,SP246,82000,184
KH66121,SP825,275000,14
KH63894,SP985,328333,114
KH45977,SP648,216000,141
KH24128,SP664,221333,82
KH77854,SP554,184667,199
KH95624,SP812,270667,72
KH97300,SP261,87000,152
KH25618,SP431,143667,94
KH85473,SP838,279333,193
KH33097,SP645,215000,159
KH98229,SP310,103333,90
KH77151,SP243,81000,26
KH99037,SP962,320667,31
KH77195,SP611,203667,162
KH90640,SP845,281667,197
KH26662,SP412,137333,54
KH81774,SP815,271667,118
KH30345,SP210,70000,168
KH87731,SP852,284000,112
KH81892,SP222,74000,79
KH46522,SP560,186667,146
KH42504,SP837,279000,115
KH54334,SP344,114667,4
KH45677,SP248,82667,136
KH16117,SP591,197000,27
KH85650,SP105,35000,163
KH88778,SP166,55333,172
KH10662,SP638,212667,55
KH81505,SP820,273333,97
KH14965,SP981,327000,44
KH96575,SP866,288667,121
KH72428,SP301,100333,66
KH15168,SP186,62000,54
KH18879,SP205,68333,193
KH33420,SP459,153000,52
KH37948,SP750,250000,99
KH79121,SP200,66667,80
KH31062,SP117,39000,1
KH38735,SP716,238667,105
KH77106,SP531,177000,16
KH73144,SP310,103333,61
KH13572,SP398,132667,18
KH90921,SP616,205333,43
KH79255,SP376,125333,131
KH53703,SP632,210667,174
KH79707,SP422,140667,104
KH36317,SP643,214333,92
KH57437,SP846,282000,44
KH52818,SP715,238333,46
KH55594,SP445,148333,56
KH96269,SP797,265667,198
KH50157,SP713,237667,165
KH66447,SP731,243667,44
KH44280,SP905,301667,164
KH11542,SP432,144000,139
KH24403,SP295,98333,146
KH98904,SP831,277000,61
KH54130,SP885,295000,103
KH25932,SP589,196333,133
KH47959,SP935,311667,13
KH22819,SP396,132000,63
KH78201,SP723,241000,2
KH72682,SP766,255333,193
KH87738,SP811,270333,35
KH99985,SP720,240000,143
KH59795,SP105,35000,151
KH75759,SP547,182333,44
KH34896,SP835,278333,102
KH73359,SP458,152667,8
KH98690,SP806,268667,166
KH93692,SP422,140667,151
KH69336,SP212,70667,55
KH51787,SP589,196333,131
KH80960,SP241,80333,76
KH55284,SP213,71000,65
KH23990,SP593,197667,75
KH62482,SP397,132333,193
KH12018,SP617,205667,59
KH12750,SP401,133667,166
KH70740,SP967,322333,13
KH56249,SP982,327333,99
KH25819,SP206,68667,117
KH99410,SP246,82000,182
KH19671,SP329,109667,177
KH74450,SP543,181000,176
KH37744,SP849,283000,10
KH64761,SP513,171000,94
KH67814,SP157,52333,175
KH95520,SP263,87667,123
KH85516,SP868,289333,27
KH40227,SP519,173000,169
KH86176,SP356,118667,86
KH17580,SP744,248000,128
KH67273,SP367,122333,169
KH80369,SP593,197667,49
KH96408,SP945,315000,170
KH45523,SP338,112667,166
KH37863,SP637,212333,155
KH26685,SP235,78333,114
KH61490,SP796,265333,112
KH40058,SP389,129667,30
KH29258,SP163,54333,33
KH99383,SP288,96000,128
KH62582,SP621,207000,42
KH98409,SP684,228000,47
KH77554,SP801,267000,47
KH26070,SP789,263000,188
KH42626,SP475,158333,128
KH72384,SP476,158667,189
KH87629,SP702,234000,179
KH23183,SP994,331333,46
KH69536,SP563,187667,96
KH31203,SP160,53333,87
KH54070,SP435,145000,19
KH27995,SP331,110333,47
KH25254,SP302,100667,13
KH94971,SP442,147333,98
KH85621,SP977,325667,12
KH63989,SP349,116333,53
KH41073,SP419,139667,147
KH46305,SP378,126000,189
KH46875,SP766,255333,144
KH36128,SP256,85333,26
KH55771,SP272,90667,103
