KH35598,SP742,247333,193
KH88782,SP346,115333,21
KH57198,SP452,150667,5
KH41817,SP883,294333,107
KH86761,SP722,240667,78
KH23631,SP802,267333,16
KH83960,SP425,141667,110
KH56664,SP573,191000,52
KH70762,SP451,150333,121
KH52690,SP997,332333,78
KH73051,SP108,36000,20
KH34713,SP592,197333,68
KH77249,SP976,325333,153
KH91641,SP438,146000,140
KH11436,SP766,255333,93
KH35859,SP632,210667,38
KH31397,SP349,116333,44
KH55274,SP150,50000,40
KH43315,SP972,324000,194
KH79616,SP585,195000,12
KH74270,SP961,320333,161
KH24523,SP673,224333,126
KH16905,SP417,139000,185
KH14657,SP978,326000,12
KH63880,SP783,261000,33
KH40638,SP643,214333,174
KH34651,SP598,199333,58
KH96981,SP210,70000,71
KH65777,SP712,237333,166
KH47551,SP394,131333,90
KH25308,SP497,165667,25
KH30003,SP591,197000,126
KH73589,SP540,180000,69
KH86778,SP342,114000,143
KH60961,SP838,279333,136
KH78879,SP634,211333,173
KH15303,SP523,174333,138
KH56455,SP157,52333,188
KH78686,SP478,159333,145
KH49097,SP908,302667,146
KH92616,SP802,267333,174
KH70183,SP387,129000,195
KH94969,SP969,323000,195
KH85827,SP515,171667,88
KH90930,SP382,127333,24
KH91798,SP503,167667,12
KH13928,SP771,257000,65
KH30350,SP500,166667,20
KH68045,SP208,69333,153
KH26887,SP985,328333,99
KH28495,SP261,87000,127
KH66395,SP591,197000,131
KH15967,SP242,80667,146
KH81164,SP696,232000,199
KH67599,SP962,320667,192
KH24189,SP832,277333,180
KH49951,SP454,151333,188
KH55203,SP905,301667,157
KH55402,SP581,193667,113
KH26255,SP603,201000,5
KH41794,SP377,125667,54
KH70082,SP411,137000,190
KH64808,SP835,278333,59
KH15662,SP152,50667,15
KH21560,SP971,323667,9
KH49789,SP914,304667,76
KH76196,SP223,74333,60
KH62380,SP460,153333,131
KH88127,SP288,96000,7
KH99318,SP204,68000,177
KH51813,SP918,306000,102
KH15498,SP255,85000,23
KH99548,SP226,75333,149
KH37526,SP826,275333,16
KH38509,SP187,62333,61
KH12440,SP129,43000,47
KH10096,SP552,184000,32
KH54121,SP162,54000,54
KH58766,SP712,237333,133
KH94968,SP361,120333,10
KH59315,SP930,310000,9
KH32908,SP574,191333,38
KH33880,SP576,192000,95
KH80971,SP669,223000,44
KH94642,SP946,315333,139
KH95057,SP676,225333,129
KH29421,SP339,113000,109
KH69813,SP873,291000,66
KH93937,SP989,329667,165
KH27773,SP136,45333,17
KH22196,SP309,103000,189
KH73424,SP616,205333,12
KH90570,SP363,121000,68
KH34585,SP674,224667,106
KH91748,SP166,55333,74
KH12496,SP251,83667,1
KH75404,SP696,232000,72
KH47206,SP656,218667,68
KH43912,SP255,85000,177
KH53895,SP467,155667,193
KH98974,SP542,180667,55
KH33781,SP451,150333,76
KH57986,SP953,317667,181
KH79627,SP879,293000,123
KH30319,SP341,113667,42
KH35728,SP407,135667,108
KH75915,SP109,36333,163
KH76359,SP918,306000,47
KH53981,SP282,94000,42
KH44197,SP630,210000,134
KH36889,SP355,118333,22
KH12990,SP969,323000,156
KH42825,SP294,98000,171
KH62811,SP247,82333,19
KH93474,SP517,172333,198
KH21946,SP156,52000,129
KH43808,SP652,217333,122
KH56088,SP368,122667,175
KH24502,SP851,283667,150
KH53156,SP512,170667,102
KH26697,SP769,256333,71
KH60945,SP504,168000,141
KH26043,SP426,142000,41
KH36776,SP229,76333,120
KH93963,SP971,323667,78
KH14513,SP236,78667,171
KH82673,SP639,213000,132
KH33860,SP740,246667,149
KH52000,SP114,38000,23
KH88555,SP524,174667,172
KH68893,SP613,204333,177
KH61330,SP324,108000,36
KH44782,SP319,106333,46
KH22608,SP507,169000,74
KH17445,SP794,264667,96
KH72597,SP860,286667,48
KH16728,SP495,165000,175
KH71313,SP389,129667,184
KH74176,SP241,80333,198
KH36957,SP719,239667,36
KH12945,SP697,232333,188
KH31902,SP355,118333,131
KH38931,SP703,234333,166
KH38474,SP180,60000,57
KH80975,SP647,215667,116
KH18222,SP495,165000,44
KH99587,SP961,320333,88
KH17275,SP528,176000,24
KH86947,SP340,113333,28
KH83185,SP391,130333,72
KH59817,SP308,102667,182
KH63657,SP897,299000,154
KH75484,SP337,112333,53
KH62055,SP107,35667,23
KH54383,SP475,158333,38
KH34392,SP862,287333,175
KH77814,SP194,64667,121
KH37381,SP539,179667,53
KH25917,SP646,215333,181
KH97356,SP435,145000,46
KH33755,SP452,150667,157
KH93519,SP106,35333,114
KH53339,SP498,166000,99
KH99237,SP509,169667,185
KH56690,SP537,179000,99
KH67632,SP380,126667,148
KH98219,SP293,97667,91
KH49349,SP430,143333,191
KH13295,SP353,117667,79
KH58288,SP596,198667,117
KH80731,SP905,301667,83
KH32864,SP721,240333,177
KH60584,SP213,71000,46
KH97935,SP507,169000,184
KH70168,SP359,119667,144
KH15671,SP389,129667,82
KH48636,SP783,261000,86
KH77575,SP480,160000,18
KH19689,SP192,64000,68
KH44643,SP396,132000,10
KH29744,SP562,187333,161
KH75679,SP147,49000,89
KH20721,SP545,181667,132
KH25315,SP548,182667,146
KH58417,SP756,252000,129
KH75774,SP813,271000,5
KH41548,SP514,171333,79
KH24675,SP322,107333,152
KH37459,SP296,98667,79
KH98769,SP706,235333,82
KH26609,SP871,290333,53
KH99262,SP513,171000,24
KH79385,SP493,164333,103
KH69840,SP715,238333,119
KH66246,SP590,196667,44
KH53176,SP812,270667,156
KH61181,SP826,275333,116
KH94110,SP811,270333,145
KH37422,SP221,73667,109
KH36335,SP166,55333,93
KH49450,SP877,292333,53
KH17222,SP605,201667,55
KH33777,SP570,190000,12
KH61284,SP145,48333,105
KH53592,SP562,187333,76
KH61786,SP111,37000,84
KH46206,SP157,52333,58
KH58471,SP182,60667,170
KH42206,SP436,145333,121
KH67654,SP148,49333,193
KH79552,SP548,182667,144
KH77386,SP107,35667,149
KH56354,SP437,145667,23
KH18184,SP283,94333,142
KH50601,SP194,64667,102
KH37395,SP541,180333,64
KH85106,SP730,243333,172
KH15418,SP391,130333,11
KH27727,SP473,157667,187
KH81336,SP171,57000,101
KH28412,SP633,211000,91
KH23525,SP419,139667,170
KH77345,SP356,118667,171
KH58036,SP662,220667,23
KH11208,SP309,103000,32
KH44864,SP360,120000,169
KH43494,SP401,133667,174
KH95547,SP581,193667,163
KH90443,SP879,293000,10
KH49104,SP237,79000,81
KH55991,SP418,139333,185
KH25990,SP115,38333,115
KH18245,SP787,262333,136
KH34991,SP600,200000,184
KH89943,SP680,226667,47
KH94083,SP380,126667,44
KH34066,SP114,38000,3
KH51323,SP975,325000,174
KH10705,SP720,240000,96
KH81857,SP128,42667,197
KH35459,SP373,124333,198
KH26071,SP575,191667,138
KH36852,SP926,308667,28
KH67822,SP343,114333,195
KH79119,SP547,182333,93
KH66626,SP895,298333,10
KH31014,SP655,218333,93
KH38116,SP420,140000,22
KH12411,SP616,205333,112
KH63006,SP315,105000,39
KH20385,SP721,240333,115
KH81154,SP448,149333,101
KH91512,SP359,119667,16
KH48783,SP907,302333,177
KH50325,SP897,299000,132
KH62296,SP184,61333,173
KH76962,SP250,83333,145
KH54853,SP326,108667,140
KH56696,SP816,272000,7
KH81075,SP500,166667,182
KH64168,SP851,283667,84
KH72468,SP397,132333,185
KH46869,SP969,323000,77
KH56112,SP790,263333,33
KH65714,SP498,166000,54
KH51316,SP283,94333,11
KH26373,SP753,251000,167
KH76743,SP182,60667,54
KH39927,SP434,144667,124
KH61431,SP949,316333,45
KH90646,SP897,299000,44
KH34084,SP700,233333,9
KH91413,SP692,230667,84
KH14370,SP445,148333,127
KH64070,SP197,65667,187
KH35675,SP458,152667,20
KH99805,SP684,228000,160
KH10546,SP130,43333,108
KH13102,SP545,181667,182
KH61405,SP843,281000,10
KH42963,SP931,310333,96
KH96207,SP559,186333,168
KH61483,SP960,320000,23
KH62982,SP685,228333,60
KH23274,SP253,84333,128
KH39205,SP618,206000,9
KH38404,SP371,123667,109
KH34184,SP506,168667,183
KH55006,SP246,82000,46
KH69013,SP850,283333,118
KH55746,SP653,217667,115
KH85159,SP753,251000,55
KH31273,SP220,73333,150
KH49231,SP127,42333,198
KH38747,SP871,290333,150
KH53743,SP522,174000,113
KH59822,SP344,114667,171
KH85878,SP910,303333,42
KH60729,SP923,307667,197
KH91067,SP659,219667,37
KH18702,SP860,286667,93
KH77115,SP692,230667,144
KH59041,SP321,107000,147
KH53323,SP405,135000,62
KH28854,SP850,283333,90
KH46078,SP392,130667,66
KH15146,SP424,141333,40
KH37328,SP293,97667,50
KH88687,SP423,141000,105
KH20885,SP695,231667,67
KH59041,SP508,169333,115
KH45599,SP474,158000,64
KH51763,SP532,177333,98
KH99723,SP408,136000,139
KH21364,SP804,268000,19
KH64340,SP232,77333,9
KH62434,SP684,228000,62
KH50327,SP575,191667,83
KH25637,SP698,232667,163
KH35936,SP125,41667,18
KH63254,SP355,118333,103
KH78182,SP764,254667,151
KH77498,SP166,55333,18
KH24225,SP633,211000,132
KH63410,SP407,135667,120
KH55721,SP800,266667,99
KH15884,SP285,95000,31
KH46749,SP259,86333,179
KH67701,SP324,108000,114
KH19759,SP372,124000,186
KH46771,SP262,87333,64
KH84608,SP651,217000,116
KH49608,SP694,231333,56
KH63625,SP587,195667,121
KH26408,SP934,311333,124
KH11807,SP211,70333,131
KH37513,SP760,253333,126
KH94770,SP714,238000,101
KH88578,SP924,308000,111
KH82366,SP681,227000,83
KH44888,SP612,204000,115
KH71590,SP336,112000,8
KH73040,SP790,263333,45
KH33165,SP321,107000,157
KH71034,SP394,131333,164
KH73078,SP470,156667,21
KH86732,SP619,206333,190
KH40571,SP885,295000,58
KH48472,SP575,191667,83
KH10275,SP587,195667,50
KH22096,SP975,325000,158
KH84102,SP115,38333,41
KH30482,SP113,37667,54
KH55250,SP166,55333,19
KH31926,SP726,242000,70
KH26604,SP125,41667,105
KH15478,SP504,168000,164
KH98223,SP728,242667,145
KH98202,SP311,103667,199
KH46822,SP313,104333,29
KH87603,SP803,267667,146
KH59065,SP656,218667,88
KH62453,SP787,262333,15
KH47505,SP389,129667,27
KH72769,SP471,157000,50
KH57084,SP902,300667,81
KH84525,SP819,273000,98
KH52542,SP125,41667,15
KH11150,SP115,38333,34
KH25399,SP222,74000,3
KH48718,SP417,139000,93
KH17063,SP533,177667,28
KH43942,SP531,177000,6
KH56633,SP800,266667,48
KH50409,SP438,146000,68
KH26308,SP700,233333,125
KH13042,SP381,127000,111
KH42827,SP484,161333,79
KH88209,SP730,243333,19
KH57260,SP917,305667,84
KH94517,SP274,91333,103
KH56894,SP910,303333,198
KH84093,SP390,130000,94
KH82234,SP358,119333,90
KH15364,SP160,53333,167
KH23953,SP252,84000,38
KH11981,SP932,310667,170
KH97302,SP549,183000,103
KH27699,SP526,175333,171
KH48033,SP148,49333,107
KH37075,SP587,195667,116
KH75110,SP180,60000,156
KH44888,SP182,60667,177
KH46632,SP779,259667,50
KH57393,SP718,239333,148
KH34832,SP219,73000,54
KH12771,SP200,66667,114
KH76643,SP492,164000,93
KH65132,SP341,113667,111
KH15813,SP113,37667,169
KH70327,SP553,184333,176
KH92254,SP587,195667,110
KH60582,SP397,132333,134
KH44745,SP893,297667,173
KH73907,SP149,49667,106
KH97750,SP223,74333,188
KH23502,SP156,52000,104
KH22100,SP152,50667,39
KH41016,SP346,115333,4
KH26076,SP790,263333,19
KH79924,SP828,276000,132
KH70758,SP289,96333,70
KH65614,SP571,190333,122
KH62935,SP575,191667,135
KH61445,SP344,114667,35
KH73807,SP687,229000,37
KH37508,SP237,79000,104
KH63422,SP242,80667,189
KH37628,SP597,199000,126
KH39908,SP961,320333,113
KH18394,SP929,309667,182
KH48267,SP272,90667,63
KH26143,SP311,103667,163
KH72418,SP272,90667,1
KH49954,SP701,233667,139
KH15339,SP356,118667,146
KH16833,SP267,89000,45
KH11729,SP460,153333,91
KH81757,SP889,296333,110
KH78580,SP634,211333,4
KH39536,SP795,265000,192
KH29382,SP208,69333,96
KH49853,SP432,144000,36
KH31757,SP482,160667,198
KH67430,SP884,294667,191
KH81214,SP113,37667,49
KH54953,SP491,163667,72
KH89760,SP198,66000,51
KH31125,SP655,218333,153
KH71523,SP987,329000,46
KH42948,SP522,174000,128
KH81200,SP717,239000,66
KH32378,SP324,108000,143
KH44582,SP745,248333,42
KH48803,SP360,120000,87
KH97335,SP506,168667,57
KH67635,SP579,193000,99
KH63303,SP364,121333,132
KH90792,SP301,100333,196
KH45331,SP845,281667,70
KH18120,SP437,145667,85
KH53329,SP862,287333,118
KH72082,SP913,304333,14
KH36397,SP581,193667,63
KH22087,SP206,68667,32
KH46111,SP843,281000,145
KH84385,SP360,120000,157
KH78718,SP145,48333,104
KH35160,SP868,289333,147
KH16926,SP618,206000,167
KH53182,SP388,129333,5
KH17689,SP171,57000,61
KH96972,SP236,78667,26
KH93292,SP549,183000,90
KH23517,SP658,219333,102
KH76670,SP234,78000,123
KH15557,SP697,232333,150
KH89909,SP942,314000,20
KH92840,SP527,175667,33
KH36507,SP835,278333,120
KH13724,SP285,95000,1
KH13655,SP839,279667,100
KH50608,SP926,308667,174
KH11066,SP255,85000,198
KH66983,SP988,329333,33
KH14577,SP732,244000,192
KH44091,SP501,167000,99
KH54933,SP503,167667,86
KH55466,SP293,97667,174
KH32870,SP116,38667,104
KH66338,SP789,263000,112
KH95219,SP360,120000,18
KH38958,SP844,281333,78
KH88188,SP297,99000,44
KH21402,SP943,314333,70
KH62702,SP452,150667,101
KH11865,SP466,155333,139
KH27662,SP144,48000,135
KH83542,SP807,269000,15
KH68908,SP405,135000,166
KH11007,SP152,50667,36
KH47992,SP182,60667,123
KH76068,SP148,49333,121
KH85280,SP108,36000,181
KH49468,SP239,79667,159
KH10239,SP670,223333,7
KH18904,SP127,42333,43
KH62897,SP350,116667,122
KH27977,SP966,322000,95
KH64027,SP707,235667,115
KH66311,SP600,200000,185
KH53011,SP220,73333,145
KH90640,SP118,39333,136
KH84976,SP167,55667,113
KH31933,SP155,51667,118
KH37763,SP843,281000,147
KH86879,SP590,196667,10
KH47933,SP898,299333,41
KH66216,SP576,192000,179
KH75935,SP392,130667,2
KH10255,SP744,248000,110
KH15198,SP408,136000,22
KH25999,SP261,87000,98
KH71043,SP609,203000,19
KH87564,SP227,75667,171
KH36901,SP307,102333,161
KH60701,SP717,239000,4
KH24039,SP116,38667,172
KH33551,SP593,197667,64
KH10526,SP693,231000,53
KH51336,SP313,104333,78
KH60491,SP718,239333,19
KH37010,SP853,284333,139
KH12948,SP407,135667,198
KH33670,SP981,327000,185
KH75277,SP453,151000,183
KH72053,SP432,144000,168
KH59580,SP958,319333,184
KH52877,SP628,209333,104
KH89433,SP841,280333,160
KH17089,SP956,318667,67
KH49242,SP576,192000,157
KH95485,SP449,149667,13
KH91845,SP781,260333,51
KH47714,SP694,231333,131
KH10124,SP790,263333,91
KH70456,SP117,39000,60
KH69518,SP674,224667,48
KH82377,SP259,86333,84
KH49940,SP358,119333,3
KH34149,SP948,316000,87
KH81338,SP401,133667,70
KH18205,SP652,217333,38
KH86865,SP681,227000,190
KH55416,SP341,113667,17
KH49772,SP372,124000,141
KH55223,SP758,252667,96
KH76913,SP663,221000,45
KH20132,SP740,246667,54
KH31494,SP404,134667,120
KH47627,SP929,309667,96
KH23383,SP992,330667,37
KH55127,SP241,80333,6
KH81090,SP774,258000,56
KH73096,SP474,158000,141
KH75980,SP648,216000,98
KH28319,SP636,212000,183
KH44954,SP222,74000,162
KH89054,SP459,153000,104
KH48975,SP955,318333,34
KH45309,SP810,270000,57
KH59959,SP371,123667,158
KH82763,SP754,251333,177
KH56280,SP530,176667,123
KH73413,SP165,55000,187
KH83776,SP743,247667,178
KH51829,SP372,124000,58
KH62607,SP385,128333,35
KH64691,SP273,91000,66
KH13880,SP381,127000,150
KH22051,SP610,203333,6
KH52887,SP875,291667,153
KH65002,SP635,211667,193
KH20368,SP875,291667,32
KH61395,SP722,240667,137
KH55647,SP900,300000,38
KH59151,SP350,116667,170
KH78192,SP611,203667,52
KH22465,SP653,217667,125
KH42018,SP495,165000,23
KH44592,SP194,64667,117
KH84802,SP798,266000,42
KH58649,SP404,134667,153
KH42722,SP795,265000,81
KH20864,SP517,172333,85
KH39507,SP820,273333,163
KH90491,SP576,192000,94
KH22422,SP901,300333,153
KH48847,SP715,238333,61
KH40400,SP558,186000,196
KH62453,SP440,146667,104
KH80286,SP652,217333,98
KH63199,SP781,260333,150
KH15489,SP755,251667,14
KH30303,SP420,140000,94
KH28563,SP823,274333,136
KH54629,SP917,305667,192
KH89265,SP374,124667,72
KH93281,SP136,45333,193
KH25610,SP746,248667,149
KH16522,SP360,120000,26
KH11708,SP991,330333,13
KH85408,SP188,62667,15
KH23451,SP595,198333,31
KH36579,SP157,52333,16
KH32408,SP541,180333,130
KH63242,SP549,183000,15
KH12808,SP253,84333,68
KH78817,SP900,300000,74
KH35037,SP747,249000,6
KH61617,SP936,312000,54
KH50744,SP605,201667,121
KH75674,SP182,60667,5
KH88396,SP717,239000,89
KH22139,SP440,146667,47
KH15933,SP182,60667,172
KH47991,SP210,70000,56
KH90197,SP559,186333,92
KH14394,SP522,174000,156
KH77510,SP768,256000,156
KH11335,SP570,190000,46
KH55765,SP375,125000,117
KH53583,SP790,263333,188
KH52428,SP506,168667,189
KH50333,SP269,89667,64
KH99323,SP768,256000,72
KH53080,SP261,87000,159
KH20508,SP208,69333,81
KH71778,SP753,251000,52
KH19614,SP617,205667,157
KH23651,SP272,90667,48
KH10934,SP789,263000,143
KH42959,SP909,303000,108
KH23723,SP690,230000,146
KH71877,SP497,165667,130
KH57625,SP104,34667,73
KH72737,SP273,91000,190
KH38464,SP219,73000,62
KH60228,SP859,286333,87
KH16146,SP614,204667,99
KH23428,SP693,231000,174
KH39766,SP716,238667,152
KH29628,SP764,254667,135
KH79968,SP338,112667,64
KH69217,SP130,43333,134
KH20447,SP541,180333,5
KH79756,SP836,278667,24
KH77926,SP367,122333,72
KH50222,SP279,93000,112
KH43224,SP553,184333,34
KH57853,SP372,124000,55
KH20011,SP376,125333,106
KH64404,SP872,290667,52
KH32920,SP809,269667,17
KH91461,SP866,288667,18
KH12659,SP897,299000,98
KH44705,SP719,239667,80
KH64556,SP108,36000,190
KH10804,SP925,308333,74
KH19790,SP567,189000,140
KH87002,SP616,205333,180
KH47922,SP791,263667,79
KH71205,SP796,265333,158
KH10467,SP154,51333,140
KH62495,SP594,198000,109
KH88498,SP899,299667,63
KH49274,SP506,168667,28
KH14151,SP494,164667,9
KH48501,SP678,226000,43
KH80201,SP255,85000,39
KH92419,SP822,274000,64
KH12757,SP887,295667,111
KH25139,SP812,270667,44
KH79198,SP160,53333,45
KH17011,SP658,219333,107
KH36693,SP990,330000,179
KH33865,SP723,241000,15
KH26413,SP615,205000,38
KH47732,SP884,294667,141
KH69116,SP515,171667,111
KH15757,SP885,295000,38
KH96615,SP692,230667,6
KH46372,SP647,215667,45
KH91331,SP286,95333,57
KH41762,SP400,133333,86
KH41505,SP633,211000,43
KH19077,SP508,169333,172
KH67361,SP230,76667,48
KH62573,SP160,53333,178
KH12271,SP735,245000,69
KH10977,SP913,304333,62
KH54391,SP335,111667,47
KH29176,SP557,185667,120
KH89840,SP240,80000,11
KH51608,SP928,309333,197
KH54232,SP752,250667,99
KH51527,SP605,201667,6
KH65335,SP712,237333,87
KH10240,SP556,185333,199
KH28260,SP208,69333,82
KH64199,SP304,101333,190
KH47104,SP218,72667,193
KH77303,SP720,240000,40
KH47876,SP195,65000,151
KH37334,SP377,125667,25
KH29710,SP288,96000,178
KH58151,SP978,326000,134
KH98542,SP484,161333,176
KH53100,SP382,127333,186
KH85820,SP924,308000,172
KH62109,SP129,43000,90
KH67159,SP321,107000,164
KH18480,SP493,164333,199
KH49629,SP407,135667,151
KH93535,SP654,218000,91
KH54556,SP437,145667,80
KH18448,SP416,138667,189
KH39535,SP820,273333,162
KH34873,SP105,35000,21
KH96446,SP504,168000,34
KH22882,SP296,98667,30
KH64185,SP385,128333,18
KH81035,SP811,270333,28
KH46168,SP303,101000,1
KH67187,SP774,258000,80
KH83399,SP604,201333,42
KH85542,SP617,205667,14
KH71723,SP227,75667,101
KH71058,SP257,85667,143
KH97208,SP365,121667,73
KH99632,SP839,279667,114
KH59004,SP608,202667,179
KH36496,SP806,268667,90
KH52279,SP402,134000,121
KH40361,SP295,98333,112
KH22843,SP557,185667,31
KH12439,SP518,172667,75
KH67632,SP255,85000,54
KH65455,SP806,268667,112
KH66293,SP895,298333,73
KH85589,SP727,242333,60
KH21694,SP600,200000,111
KH15183,SP377,125667,48
KH46661,SP522,174000,165
KH26793,SP737,245667,73
KH32766,SP658,219333,93
KH67476,SP963,321000,110
KH53555,SP524,174667,90
KH80121,SP776,258667,19
KH86534,SP993,331000,58
KH23155,SP211,70333,76
KH57524,SP447,149000,55
KH45965,SP383,127667,97
KH83824,SP758,252667,44
KH65224,SP715,238333,60
KH17416,SP237,79000,174
KH58744,SP715,238333,61
KH61613,SP584,194667,117
KH72226,SP481,160333,80
KH47100,SP954,318000,3
KH30967,SP340,113333,93
KH65285,SP322,107333,83
KH49879,SP998,332667,92
KH35228,SP262,87333,128
KH18732,SP344,114667,93
KH54162,SP853,284333,177
KH52256,SP588,196000,60
KH55591,SP969,323000,176
KH26341,SP319,106333,115
KH25871,SP378,126000,101
KH21146,SP598,199333,65
KH48475,SP900,300000,199
KH83992,SP732,244000,61
KH62366,SP319,106333,182
KH23996,SP890,296667,151
KH58294,SP694,231333,105
KH91863,SP124,41333,82
KH41265,SP643,214333,51
KH77589,SP631,210333,87
KH75851,SP354,118000,49
KH61531,SP179,59667,133
KH77185,SP633,211000,171
KH24416,SP198,66000,52
KH30219,SP393,131000,192
KH63044,SP783,261000,115
KH32557,SP252,84000,114
KH14631,SP880,293333,43
KH86009,SP521,173667,116
KH52173,SP237,79000,78
KH18082,SP412,137333,104
KH36215,SP266,88667,120
KH49671,SP605,201667,140
KH78050,SP862,287333,178
KH91397,SP122,40667,136
KH81848,SP216,72000,42
KH58167,SP957,319000,178
KH31295,SP901,300333,33
KH88445,SP446,148667,74
KH93325,SP283,94333,193
KH26169,SP819,273000,158
KH21637,SP665,221667,39
KH31250,SP265,88333,45
KH40647,SP159,53000,28
KH54059,SP208,69333,64
KH13103,SP690,230000,141
KH95521,SP870,290000,176
KH47025,SP608,202667,8
KH85938,SP917,305667,44
KH46101,SP771,257000,72
KH64958,SP468,156000,148
KH67241,SP701,233667,97
KH59844,SP691,230333,177
KH60695,SP292,97333,77
KH16795,SP648,216000,42
KH24150,SP267,89000,123
KH62316,SP895,298333,135
KH92476,SP836,278667,126
KH19015,SP264,88000,183
KH71600,SP187,62333,146
KH14364,SP288,96000,188
KH41271,SP955,318333,102
KH83294,SP366,122000,35
KH37123,SP546,182000,175
KH22989,SP340,113333,135
KH59272,SP452,150667,88
KH56091,SP770,256667,193
KH93019,SP923,307667,83
KH26474,SP548,182667,50
KH20208,SP231,77000,75
KH64839,SP975,325000,27
KH12509,SP393,131000,3
KH87135,SP834,278000,189
KH94099,SP818,272667,98
KH11280,SP792,264000,126
KH34665,SP177,59000,49
KH51216,SP708,236000,187
KH32633,SP732,244000,78
KH31327,SP395,131667,71
KH39065,SP314,104667,118
KH96507,SP411,137000,23
KH77044,SP223,74333,158
KH64592,SP115,38333,77
KH83101,SP414,138000,92
KH94381,SP954,318000,192
KH38598,SP161,53667,87
KH39771,SP444,148000,141
KH55133,SP671,223667,118
KH22396,SP766,255333,9
KH97296,SP363,121000,194
KH66613,SP209,69667,72
KH92122,SP931,310333,168
KH32487,SP400,133333,108
KH72991,SP115,38333,175
KH47413,SP876,292000,148
KH83604,SP915,305000,43
KH70225,SP318,106000,143
KH97021,SP998,332667,89
KH31683,SP246,82000,47
KH93776,SP309,103000,165
KH86472,SP605,201667,186
KH26139,SP870,290000,189
KH93333,SP834,278000,123
KH87818,SP972,324000,12
KH22649,SP377,125667,41
KH14765,SP607,202333,182
KH16488,SP842,280667,90
KH39201,SP282,94000,96
KH69288,SP376,125333,93
KH14398,SP151,50333,99
KH81223,SP114,38000,92
KH94390,SP379,126333,86
KH64470,SP590,196667,111
KH13599,SP604,201333,136
KH39646,SP306,102000,115
KH83265,SP797,265667,146
KH33304,SP794,264667,20
KH48489,SP197,65667,48
KH57184,SP346,115333,86
KH75894,SP858,286000,152
KH91740,SP991,330333,61
KH49880,SP768,256000,27
KH56354,SP953,317667,173
KH20843,SP938,312667,154
KH94534,SP638,212667,103
KH57655,SP940,313333,134
KH73304,SP520,173333,69
KH90668,SP536,178667,57
KH18725,SP106,35333,43
KH23850,SP490,163333,1
KH86328,SP987,329000,147
KH81229,SP940,313333,121
KH64028,SP207,69000,76
KH79768,SP292,97333,198
KH60797,SP337,112333,87
KH75275,SP555,185000,80
KH85590,SP639,213000,43
KH87919,SP806,268667,11
KH13536,SP253,84333,16
KH53210,SP781,260333,113
KH32099,SP522,174000,184
KH81818,SP607,202333,67
KH40446,SP699,233000,54
KH22472,SP852,284000,6
KH61576,SP487,162333,168
KH98558,SP164,54667,182
KH65804,SP333,111000,154
KH27311,SP576,192000,35
KH79293,SP961,320333,26
KH27921,SP408,136000,56
KH55786,SP205,68333,162
KH68338,SP957,319000,116
KH40997,SP838,279333,60
KH25630,SP725,241667,52
KH55058,SP391,130333,118
KH27427,SP121,40333,75
KH23049,SP827,275667,9
KH76479,SP540,180000,189
KH53239,SP996,332000,79
KH30761,SP736,245333,121
KH78247,SP687,229000,58
KH31506,SP621,207000,29
KH61550,SP697,232333,2
KH38928,SP731,243667,70
KH50819,SP137,45667,17
KH13835,SP580,193333,74
KH17275,SP120,40000,114
KH33606,SP337,112333,59
KH70338,SP198,66000,177
KH43580,SP790,263333,170
