1004358	29613.5
1004359	34685.0
1004360	29593.0
1004366	37812.0
1004370	17088.0
1004372	16964.0
1004402	27151.0
1004409	22186.0
1004417	34469.0
1004424	19183.0
1004463	8686.0
1004497	29264.0
1004521	20346.0
1004622	8080.0
1004635	22553.0
1004637	27653.5
1004649	13749.0
1004662	14459.5
1004671	34814.0
1004694	15470.0
1004701	23334.0
1004719	24725.0
1004736	36301.0
1004746	32255.0
1004784	33677.0
1004800	31793.0
1004807	26492.0
1004820	34799.0
1004832	9038.0
1004846	20428.0
1004847	17159.0
1004912	37523.0
1004922	26395.0
1004929	17733.0
1004934	33820.0
1004935	18575.0
1004970	10223.0
1004986	32087.0
1004991	34114.0
1005001	27194.0
1005011	20203.0
1005012	30367.0
1005017	31037.0
1005020	9737.0
1005024	19014.0
1005031	37042.0
1005045	27237.0
1005048	18191.0
1005050	21669.0
1005054	23023.0
1005070	36280.0
1005087	13361.0
1005090	11331.0
1005103	31436.0
1005113	24684.0
1005116	30774.0
1005131	39387.0
1005166	26015.0
1005182	12776.0
1005189	32747.0
1005204	8802.0
1005209	26981.0
1005216	14480.0
1005218	35788.0
1005227	30294.0
1005233	17742.0
1005249	37504.0
1005271	15569.0
1005298	10627.0
1005316	39055.0
1005321	9562.0
1005328	31921.0
1005389	8461.0
1005410	36924.0
1005412	25126.0
1005415	35079.0
1005427	29857.0
1005442	10688.0
1005479	16842.0
1005492	26091.0
1005497	14210.0
1005515	25542.5
1005540	27003.0
1005543	19382.0
1005569	38519.0
1005632	22875.0
1005670	28305.0
1005674	30279.0
1005687	13997.0
1005719	39280.0
1005721	18038.0
1005738	28474.0
1005755	25183.0
1005761	29514.0
1005787	17007.0
1005822	21544.0
1005837	34331.0
1005849	39466.0
1005869	10854.0
1005873	11425.0
1005890	26531.0
1005894	35935.0
1005912	15788.0
1005937	25065.0
1005959	26132.0
1005967	22996.0
1005968	29900.0
1005982	24316.0
1006001	29876.0
1006016	26803.0
1006029	23408.0
1006044	11330.0
1006080	30783.0
1006082	19457.0
1006083	15130.0
1006103	14105.0
1006108	17109.0
1006139	39661.0
1006183	14260.0
1006214	24992.0
1006225	39296.0
1006248	35973.0
1006262	8037.0
1006314	35352.0
1006316	16963.0
1006323	31114.0
1006352	35456.0
1006413	30650.0
1006428	16392.0
1006431	25414.0
1006434	17784.0
1006443	18408.0
1006465	28173.0
1006469	21272.0
1006478	17620.0
1006517	8021.0
1006545	16231.0
1006546	11099.0
1006555	26091.0
1006559	13211.0
1006580	39307.0
1006582	8601.0
1006602	18004.5
1006605	10850.0
1006620	19847.0
1006655	29652.0
1006687	32062.0
1006697	26128.0
1006705	24283.0
1006751	33145.0
1006760	37714.0
1006764	12743.0
1006773	20914.0
1006778	17292.0
1006785	23519.0
1006798	37554.0
1006810	9575.0
1006874	24524.0
1006881	36368.0
1006899	21948.0
1006930	33277.0
1006940	9019.0
1006943	36352.0
1006956	26495.0
1006974	24224.0
1007010	19774.0
1007045	9168.0
1007060	15481.0
1007080	26733.0
1007105	35954.0
1007133	11165.0
1007146	32098.0
1007178	27968.0
1007188	17416.0
1007203	35275.0
1007212	25505.0
1007218	20095.0
1007223	26830.0
1007237	13804.0
1007243	17106.0
1007256	9921.0
1007273	11002.0
1007275	28155.0
1007282	37816.0
1007299	15559.0
1007309	19431.0
1007341	17117.0
1007342	30189.0
1007390	9370.0
1007397	13596.0
1007404	35193.0
1007407	16858.0
1007441	13165.0
1007455	9854.0
1007489	24148.0
1007490	12303.0
1007507	21384.0
1007516	22893.0
1007565	31026.0
1007568	25308.0
1007569	16716.0
1007578	31835.0
1007619	8744.0
1007623	32892.0
1007649	12562.0
1007662	16486.0
1007665	15020.0
1007672	36355.0
1007683	34725.0
1007689	27969.5
1007740	8280.0
1007756	23044.0
1007771	35841.0
1007775	34083.0
1007776	10147.0
1007778	37937.0
1007783	19207.5
1007789	18844.0
1007791	31113.0
1007806	17005.0
1007808	36958.0
1007822	19130.0
1007823	33792.0
1007833	32245.0
1007875	23010.0
1007880	33119.0
1007899	25816.0
1007906	34348.0
1007909	26784.0
1007939	36136.0
1007956	23778.0
1007988	13435.0
1008001	27158.0
1008008	29969.0
1008016	26724.0
1008018	22015.0
1008024	11332.0
1008028	34906.0
1008037	24278.0
1008038	26259.0
1008067	39435.0
1008082	24210.0
1008084	23220.0
1008095	35765.0
1008110	11222.0
1008198	27861.0
1008211	13175.0
1008213	15847.0
1008215	28144.0
1008218	27055.0
1008232	9617.0
1008246	32157.0
1008262	28700.0
1008263	21495.0
1008281	33650.0
1008288	33227.0
1008295	39186.0
1008301	19281.0
1008327	38584.0
1008332	22080.0
1008363	34298.0
1008382	28657.0
1008420	28011.0
1008433	16797.0
1008440	28600.0
1008445	10599.0
1008463	37508.0
1008480	36658.0
1008485	35978.0
1008532	10521.0
1008556	32247.0
1008567	34574.0
1008596	14286.0
1008607	35995.0
1008609	37205.0
1008625	35566.0
1008634	36469.0
1008635	35758.0
1008659	18965.0
1008662	10054.0
1008663	10761.0
1008671	8068.0
1008696	35883.0
1008713	18951.0
1008723	38531.0
1008750	28327.0
1008754	12578.0
1008782	26582.0
1008792	19101.0
1008805	21740.0
1008815	27446.0
1008833	21311.0
1008852	10745.0
1008859	19604.0
1008861	17024.0
1008876	25139.0
1008929	27251.0
1008941	17087.0
1008946	28292.0
1008950	32195.0
1008953	13619.0
1008974	35810.0
1008993	12501.0
1009019	38041.0
1009057	13936.0
1009062	15275.0
1009075	27943.0
1009076	26698.0
1009081	14004.0
1009111	31603.0
1009115	19440.0
1009116	25685.0
1009118	17319.0
1009120	32699.0
1009124	15813.0
1009178	18036.0
1009200	9996.0
1009241	30796.0
1009246	34823.0
1009252	33708.0
1009255	35052.0
1009272	32244.0
1009282	25509.0
1009284	13362.0
1009286	13649.0
1009294	23611.0
1009309	12922.0
1009328	31709.0
1009330	25222.0
1009335	13304.0
1009358	18132.5
1009370	9840.0
1009371	8277.0
1009400	17020.0
1009404	30415.0
1009415	11480.0
1009417	32945.0
1009428	22213.0
1009443	10255.0
1009450	36729.0
1009451	33283.0
1009478	24223.0
1009495	37836.0
1009500	35845.0
1009501	9318.0
1009511	29857.0
1009522	25588.0
1009584	34913.0
1009589	17580.0
1009604	22152.0
1009609	29288.0
1009635	20994.0
1009677	36897.0
1009680	21789.0
1009708	38008.0
1009729	19093.0
1009770	10774.0
1009783	21340.0
1009792	16326.0
1009820	33974.0
1009871	34335.0
1009912	26349.0
1009958	28811.0
1009971	10109.0
1009974	14719.0
1009977	14055.0
1009979	35714.0
1009988	33152.0
1009998	15817.0
1010012	12966.0
1010049	36087.0
1010061	18287.0
1010115	36304.0
1010117	11791.0
1010124	9251.0
1010199	32188.0
1010244	34291.0
1010245	19677.0
1010248	29231.0
1010262	12244.0
1010270	11765.0
1010289	32491.0
1010293	15830.0
1010323	16818.0
1010361	17307.0
1010395	30824.0
1010412	28866.0
1010417	17755.0
1010420	13625.0
1010422	31413.0
1010423	10945.0
1010425	27200.0
1010438	15087.0
1010439	33831.0
1010452	25582.0
1010471	13973.0
1010474	30020.0
1010475	29275.0
1010486	22459.0
1010496	22973.0
1010497	9344.0
1010498	30258.0
1010525	29079.0
1010526	34281.0
1010543	28947.0
1010625	14780.0
1010632	11111.0
1010650	35627.0
1010664	13642.0
1010670	25486.0
1010677	14096.0
1010692	29592.0
1010699	9617.0
1010700	23466.0
1010710	26859.0
1010712	23673.0
1010726	13705.0
1010748	33545.0
1010777	34588.5
1010798	16253.0
1010812	20247.0
1010825	32376.0
1010837	23481.5
1010845	17712.0
1010846	29431.0
1010862	25638.0
1010868	37702.0
1010877	16000.0
1010893	36966.0
1010927	12128.0
1010939	26688.0
1010941	34474.0
1010943	22680.0
1010957	16585.0
1010964	22236.0
1010997	18696.0
1011006	32805.0
1011017	23236.0
1011031	10205.0
1011066	38862.0
1011072	14259.0
1011099	10062.0
1011103	19240.0
1011105	17536.0
1011119	19791.0
1011126	16830.0
1011155	31453.0
1011158	32016.0
1011159	18916.0
1011185	33234.0
1011201	17778.0
1011217	20637.0
1011222	18008.0
1011245	21200.0
1011258	22406.0
1011261	13340.0
1011264	27047.0
1011269	27692.0
1011280	39298.0
1011282	33411.0
1011285	18159.0
1011303	35564.0
1011319	9569.0
1011329	13900.0
1011331	19754.0
1011361	27597.0
1011362	25955.0
1011366	12463.0
1011445	24220.0
1011451	12129.0
1011459	38115.0
1011472	29782.0
1011473	19977.0
1011474	26555.0
1011529	14322.0
1011531	33673.0
1011557	34808.0
1011562	30606.0
1011563	35332.0
1011569	15768.0
1011582	31118.0
1011613	32467.0
1011624	8729.0
1011625	15982.0
1011635	16505.0
1011670	25323.0
1011694	36789.0
1011695	35298.0
1011701	27830.0
1011703	30693.0
1011725	20118.0
1011736	38895.0
1011753	39354.0
1011762	31071.0
1011763	21071.0
1011768	18534.0
1011775	10685.0
1011777	13375.0
1011778	24328.0
1011780	39369.0
1011797	25239.0
1011805	13540.0
1011811	24608.0
1011812	25369.0
1011826	15556.0
1011890	37141.0
1011897	29337.0
1011901	23581.0
1011908	19832.0
1011911	9198.0
1011919	12058.0
1011943	30751.0
1011952	25693.0
1011967	34700.0
1011998	22427.0
1012001	20653.0
1012004	11617.0
1012005	21998.0
1012012	37738.0
1012013	27183.0
1012054	38732.0
1012080	11953.0
1012091	18873.0
1012114	18971.0
1012115	36591.0
1012117	19849.0
1012121	12934.0
1012128	29923.0
1012130	31618.0
1012150	16366.0
1012163	36001.0
1012184	28667.0
1012188	39560.0
1012197	29277.0
1012226	36732.0
1012239	36768.0
1012265	36746.0
1012271	37734.0
1012273	21171.0
1012284	10360.0
1012286	20142.5
1012304	30366.0
1012311	8668.0
1012360	29270.0
1012398	29444.0
1012399	9650.0
1012418	32176.0
1012431	31487.0
1012465	20234.0
1012468	13491.0
1012470	13643.0
1012478	27803.0
1012504	27195.0
1012515	24895.0
1012560	11032.0
1012586	9909.0
1012596	33858.0
1012601	18464.0
1012602	33968.0
1012607	21302.0
1012610	10504.0
1012638	28750.0
1012658	25540.0
1012692	14740.0
1012697	35995.0
1012703	37861.0
1012709	25200.0
1012714	22342.0
1012715	11416.0
1012732	21556.0
1012764	13216.0
1012768	23958.0
1012810	23081.0
1012823	24556.0
1012849	19682.5
1012855	35756.0
1012858	32083.0
1012867	9272.0
1012940	34162.0
1012941	30892.0
1012954	18551.0
1012968	35723.0
1012986	24606.0
1012987	17157.0
1013032	23697.0
1013034	38804.0
1013054	27742.0
1013061	32859.0
1013071	39024.0
1013098	15390.0
1013107	31979.0
1013108	25965.0
1013113	8540.0
1013115	35175.0
1013129	10158.0
1013143	11254.0
1013146	39777.0
1013178	21751.0
1013179	23953.0
1013183	12585.0
1013192	24590.0
1013195	38483.0
1013200	37180.0
1013203	29976.0
1013215	18823.0
1013232	21925.0
1013235	23738.0
1013244	16061.0
1013262	36283.0
1013289	33889.0
1013311	22518.0
1013357	26610.0
1013387	36200.0
1013443	24397.0
1013453	39568.0
1013455	29088.0
1013464	9003.0
1013474	39644.0
1013494	37233.0
1013495	8328.0
1013525	38555.0
1013528	36656.0
1013534	36034.0
1013578	13284.0
1013579	30589.0
1013585	28391.0
1013589	17847.0
1013611	33895.0
1013679	16527.0
1013681	28228.0
1013699	22286.0
1013703	39632.0
1013712	21909.0
1013721	37897.0
1013733	8951.0
1013747	30361.0
1013753	19820.0
1013756	16749.0
1013790	16850.0
1013792	19323.0
1013824	34318.0
1013828	36019.0
1013835	35246.0
1013839	23366.0
1013858	37270.0
1013883	34722.0
1013887	8011.0
1013905	21863.0
1013910	27262.0
1013914	33194.0
1013929	36008.0
1013931	33791.0
1013956	25918.0
1013966	34929.0
1013989	26683.0
1014033	37486.0
1014037	29225.0
1014072	12244.0
1014119	17889.0
1014121	16647.0
1014147	32720.0
1014153	35379.0
1014161	21945.0
1014201	39768.0
1014213	13521.0
1014241	20156.0
1014250	38896.0
1014254	32970.0
1014276	35025.0
1014291	23970.0
1014301	11861.0
1014307	19737.0
1014310	20792.0
1014387	34372.0
1014476	10866.0
1014504	11566.0
1014510	17561.0
1014546	28808.0
1014613	13629.0
1014616	25823.0
1014624	31951.0
1014690	23375.0
1014703	14021.0
1014748	21724.0
1014762	13968.0
1014818	24598.0
1014849	11454.0
1014868	14606.0
1014871	15402.0
1014875	16723.0
1014886	25319.0
1014887	17435.0
1014897	10855.0
1014912	31697.0
1014956	23900.0
1014958	19330.0
1014966	28498.0
1014977	34438.0
1015024	36677.0
1015031	25036.0
1015051	30510.0
1015076	31581.0
1015083	30135.0
1015093	33069.0
1015095	20048.0
1015097	20563.0
1015103	21831.0
1015114	31704.0
1015120	35081.0
1015151	16573.0
1015171	23963.0
1015176	35516.0
1015200	11619.0
1015230	15971.0
1015268	34407.0
1015280	30456.0
1015306	18851.0
1015355	8891.0
1015369	30383.0
1015382	33449.0
1015423	13080.0
1015447	13698.0
1015451	15059.0
1015452	17305.0
1015467	37040.0
1015472	38385.0
1015496	23229.0
1015511	8928.0
1015527	32007.0
1015528	29090.0
1015534	21290.0
1015543	10238.0
1015563	10644.0
1015577	34969.0
1015610	25778.0
1015621	36783.0
1015636	10445.0
1015666	26261.5
1015672	14468.0
1015687	37797.0
1015690	25784.0
1015692	25783.0
1015695	30327.0
1015697	25531.0
1015744	17902.0
1015782	14317.0
1015788	16697.0
1015832	29898.0
1015835	8257.0
1015866	24277.0
1015888	9928.0
1015897	19073.0
1015912	31809.0
1015928	20469.0
1015931	16728.0
1015956	12224.0
1015978	23738.0
1015980	10225.0
1015982	17118.0
1016008	33160.0
1016025	12306.0
1016043	27298.0
1016064	16185.0
1016075	25361.0
1016083	13914.0
1016086	29329.0
1016170	36682.0
1016175	8998.0
1016178	25495.0
1016205	36169.0
1016234	28792.0
1016279	37480.0
1016300	25440.0
1016302	17859.0
1016310	14510.0
1016331	29287.0
1016334	14613.0
1016364	31963.0
1016372	36326.0
1016386	35239.0
1016394	37127.0
1016404	25037.0
1016435	15682.0
1016454	30943.0
1016484	13601.0
1016507	34624.0
1016510	20815.0
1016516	21970.0
1016523	19883.0
1016541	9000.0
1016549	32320.0
1016565	25596.0
1016576	8221.0
1016620	11052.0
1016629	30617.0
1016655	38467.0
1016662	12756.0
1016693	28218.0
1016706	34756.0
1016707	11433.0
1016717	37143.0
1016730	11024.0
1016766	23618.0
1016767	11494.0
1016793	19813.0
1016818	36782.0
1016837	17270.0
1016839	36521.0
1016853	20021.0
1016878	34103.0
1016879	12527.0
1016898	28161.0
1016915	20263.0
1016922	20213.0
1016935	32109.0
1016944	11460.0
1016948	22767.0
1016956	21960.0
1016962	35760.0
1016964	27530.0
1016981	27264.0
1016984	9130.0
1016996	36175.0
1017002	25888.0
1017014	22062.0
1017053	11412.0
1017060	24820.0
1017079	24853.0
1017088	27887.0
1017123	39819.0
1017124	37590.0
1017125	35967.0
1017126	27330.0
1017151	25406.0
1017156	20288.0
1017168	14953.0
1017172	28198.0
1017178	13454.0
1017184	14571.0
1017201	35237.0
1017234	18453.0
1017259	11767.0
1017267	23982.0
1017271	26095.0
1017331	34801.0
1017334	18440.0
1017336	20944.0
1017338	35701.0
1017347	37170.0
1017369	18754.0
1017376	25316.0
1017381	22376.0
1017386	36879.0
1017388	31276.0
1017393	9649.0
1017405	23893.0
1017411	16898.0
1017416	21237.0
1017441	22052.0
1017443	19064.0
1017451	28667.0
1017452	26776.0
1017462	38878.0
1017464	19309.0
1017472	34721.0
1017489	34367.0
1017566	28729.0
1017572	20896.0
1017577	35112.0
1017581	12876.0
1017601	10020.0
1017602	32673.0
1017610	31927.0
1017613	26506.0
1017616	32643.0
1017617	9112.0
1017642	35567.0
1017662	12188.0
1017664	15992.0
1017679	28823.0
1017683	18405.0
1017703	20248.0
1017711	23838.0
1017758	19561.0
1017760	18983.5
1017765	38054.0
1017817	31555.0
1017828	35449.0
1017836	36739.0
1017840	9444.0
1017842	24281.0
1017864	29379.0
1017899	16278.0
1017907	30830.0
1017938	20745.0
1017964	21020.0
1017976	11523.0
1018005	18070.0
1018007	21993.0
1018026	34144.0
1018033	35595.0
1018067	33567.0
1018093	35182.0
1018097	35692.0
1018098	37570.0
1018099	35641.0
1018109	29734.0
1018130	14194.0
1018136	36111.0
1018204	10605.0
1018216	28945.0
1018240	36294.0
1018244	31705.0
1018259	26410.0
1018281	24343.0
1018312	27064.0
1018343	33710.0
1018363	25674.0
1018369	12433.0
1018391	25872.0
1018410	19354.0
1018461	17302.0
1018462	26462.0
1018467	25279.0
1018472	25922.0
1018489	20799.0
1018512	25702.0
1018515	25102.0
1018523	14028.0
1018525	27945.0
1018527	37445.0
1018602	23845.0
1018603	29032.0
1018619	8713.0
1018622	29803.0
1018624	13827.0
1018644	22732.0
1018651	33756.0
1018659	37535.0
1018663	18448.0
1018680	15025.0
1018701	38853.0
1018716	37725.0
1018719	15822.0
1018724	34316.0
1018736	32117.0
1018744	13950.0
1018763	28620.0
1018777	31916.0
1018800	25903.0
1018801	17609.0
1018806	30262.0
1018833	25805.0
1018842	15750.0
1018866	33617.0
1018869	39273.0
1018899	8268.0
1018914	26670.0
1018929	25764.0
1018932	22853.0
1018943	12928.0
1018956	32937.0
1018969	21310.0
1018979	33568.0
1019024	23544.0
1019032	37662.0
1019037	20272.0
1019042	26793.0
1019060	35459.0
1019082	24032.0
1019103	25145.0
1019106	11102.0
1019117	13537.0
1019119	26634.0
1019120	21055.0
1019123	17423.0
1019134	16824.0
1019161	34658.0
1019184	26456.0
1019249	39647.0
1019257	23526.0
1019258	12238.0
1019265	38514.0
1019268	16368.5
1019270	32906.0
1019284	26496.0
1019285	38530.0
1019290	15969.0
1019294	25249.0
1019309	11566.0
1019340	18328.0
1019353	10412.0
1019367	36755.0
1019394	24404.0
1019409	15766.0
1019412	25829.0
1019432	30111.0
1019440	19714.0
1019443	15481.0
1019444	30087.0
1019494	9740.0
1019499	16173.0
1019506	14421.0
1019510	14793.0
1019513	18728.0
1019571	16614.0
1019618	37963.0
1019622	31383.0
1019635	39440.0
1019641	23796.0
1019646	33337.0
1019660	26374.0
1019667	15843.0
1019687	30832.0
1019706	33300.0
1019711	20623.5
1019760	37138.0
1019764	39868.0
1019772	37074.0
1019788	38615.0
1019797	32631.0
1019807	9490.0
1019810	32484.0
1019813	17473.0
1019816	29671.0
1019826	22273.0
1019837	25346.0
1019871	17917.0
1019877	36388.0
1019887	34855.0
1019920	22962.0
1019930	25574.0
1019945	37626.0
1019955	23907.0
1019957	18543.0
1019979	24456.0
1019985	13906.0
1020000	35527.0
1020004	12853.0
1020006	32456.0
1020008	10947.0
1020017	28271.0
1020054	11108.0
1020059	8669.0
1020066	38495.0
1020078	35038.0
1020086	31054.0
1020125	39176.0
1020134	37297.0
1020140	29987.0
1020145	15594.0
1020160	9545.0
1020193	16030.0
1020212	36309.0
1020259	16836.5
1020266	38234.0
1020280	27037.0
1020319	22264.0
1020323	15824.0
1020336	19027.0
1020384	34056.0
1020420	38133.0
1020425	24814.0
1020442	38699.0
1020456	36485.0
1020468	19182.0
1020499	38025.0
1020507	26914.0
1020524	22100.0
1020537	30447.0
1020562	12175.0
1020583	21800.0
1020592	25155.0
1020595	32681.0
1020608	15600.0
1020619	39450.0
1020629	38070.0
1020635	26108.0
1020638	28783.5
1020645	13262.0
1020664	27008.0
1020713	23978.0
1020727	33190.0
1020759	8601.0
1020776	13160.0
1020792	16080.0
1020794	20181.0
1020805	28733.0
1020812	25294.0
1020837	11980.0
1020839	24355.0
1020854	12210.0
1020855	16204.0
1020860	28094.0
1020880	16882.0
1020881	31123.0
1020889	16283.0
1020890	22340.0
1020960	10076.0
1020988	21141.0
1021020	13020.0
1021042	28921.0
1021056	8975.0
1021079	39920.0
1021083	34800.0
1021091	14988.0
1021093	20733.0
1021098	10587.0
1021111	31553.0
1021124	20845.0
1021139	14926.0
1021161	23091.0
1021168	22875.0
1021171	36013.0
1021187	22865.0
1021190	39174.0
1021196	33814.0
1021226	10080.0
1021229	32274.0
1021231	10039.0
1021233	14838.0
1021238	24171.0
1021244	19357.0
1021254	20618.0
1021265	10012.0
1021267	11713.0
1021275	28946.0
1021285	29774.0
1021289	38201.0
1021329	14970.0
1021334	24379.0
1021371	20790.0
1021374	9746.0
1021378	21853.0
1021381	9732.0
1021387	36788.0
1021388	22909.0
1021389	37180.0
1021400	26560.0
1021419	33229.0
1021424	22426.0
1021425	30667.0
1021432	16855.0
1021486	20224.0
1021501	8931.0
1021516	19978.0
1021525	29485.0
1021586	39713.0
1021602	24226.0
1021614	11365.0
1021645	22089.0
1021646	26443.0
1021674	34194.0
1021677	31793.0
1021692	27776.0
1021703	38882.0
1021713	30415.0
1021716	34702.0
1021718	20628.0
1021723	21429.0
1021726	22289.0
1021736	34224.0
1021751	12076.0
1021752	10503.0
1021754	35518.0
1021772	32514.0
1021786	22161.0
1021813	26713.0
1021826	30072.0
1021838	36940.0
1021839	16393.5
1021843	36840.0
1021850	37737.0
1021866	23726.0
1021868	27387.0
1021886	26051.0
1021928	26562.0
1021932	18676.0
1021938	9940.0
1021987	27560.0
1021993	38526.0
1022000	34689.0
1022008	35394.0
1022018	15797.0
1022030	16659.0
1022033	14909.0
1022041	24838.0
1022060	23466.0
1022062	19027.0
1022075	37547.0
1022077	14340.0
1022081	37774.0
1022094	25163.0
1022100	20377.0
1022119	33063.5
1022130	14916.0
1022182	25635.0
1022186	37230.0
1022199	15893.0
1022214	23037.0
1022215	33716.0
1022239	17402.0
1022243	38590.0
1022249	17589.0
1022279	21839.0
1022296	28283.0
1022322	12644.0
1022349	30981.0
1022371	38987.0
1022386	30630.0
1022424	26552.0
1022428	9751.0
1022430	22747.0
1022440	33070.0
1022449	12851.0
1022459	14034.0
1022465	10153.0
1022504	27486.0
1022515	35595.0
1022517	32240.0
1022538	20883.0
1022542	18820.0
1022562	27374.0
1022567	11213.0
1022571	9897.0
1022583	18921.0
1022589	30638.0
1022590	22116.0
1022617	14465.0
1022623	18258.0
1022648	28698.0
1022656	34512.0
1022659	35327.5
1022668	27366.0
1022691	20463.0
1022704	37685.0
1022724	16939.0
1022732	31198.0
1022749	22829.0
1022771	35017.0
1022812	15952.0
1022819	19853.0
1022832	32452.0
1022837	39659.0
1022851	36414.0
1022856	21856.0
1022872	22868.0
1022878	17477.0
1022881	24400.0
1022912	34578.0
1022933	32616.0
1022935	20794.0
1022949	32147.0
1022951	10582.0
1022955	24071.0
1022987	19376.0
1023022	30484.0
1023026	10230.0
1023035	17300.0
1023043	35588.0
1023065	20931.0
1023087	37775.0
1023104	27821.0
1023119	35316.0
1023128	24928.0
1023157	25173.0
1023176	34690.0
1023190	23998.0
1023205	17851.0
1023215	23862.0
1023225	27670.0
1023228	31473.0
1023235	29029.0
