1536097,PM10,343
1809403,O3,150
1521053,PM2.5,45
1222529,Pb,2.32
1637348,Pb,1.74
1268481,PM10,57
1511703,PM2.5,41
1521544,O3,161
1390982,SO2,152
1278733,PM2.5,70
1412998,PM2.5,42
1372043,PM10,65
1259234,NO2,309
1654796,Pb,1.72
1773987,Pb,1.91
1160013,NO2,87
1286375,PM2.5,49
1097928,CO,15320
1548723,PM10,33
1706129,PM10,184
1239419,PM10,329
1041033,CO,18413
1336711,SO2,423
1749866,CO,24746
1508753,Pb,2.35
1632570,Pb,1.48
1394451,O3,270
1809771,PM10,164
1239886,PM10,87
1167624,Pb,2.62
1685408,O3,63
1764159,PM10,160
1628403,PM2.5,26
1274808,SO2,475
1168558,Pb,1.75
1923511,CO,14201
1308435,PM10,124
1341572,PM10,331
1586591,SO2,47
1139547,PM10,354
1493715,O3,137
1400323,NO2,132
1265265,SO2,205
1432035,NO2,345
1900800,NO2,47
1780316,Pb,1.08
1795951,NO2,28
1788280,Pb,0.10
1921493,SO2,20
1068555,SO2,38
1613649,O3,176
1310142,O3,63
1700718,NO2,67
1886419,CO,16468
1760784,PM10,388
1333906,CO,8516
1057423,Pb,0.94
1794058,O3,53
1638173,O3,102
1688097,CO,9299
1602772,O3,88
1768125,PM10,305
1500246,NO2,110
1914514,NO2,149
1130968,Pb,2.76
1899784,Pb,2.38
1305486,PM2.5,32
1344721,CO,9395
1008859,CO,19604
1802749,CO,13911
1610608,Pb,2.52
1437342,PM2.5,68
1781169,SO2,206
1688632,O3,248
1040943,PM10,295
1628085,SO2,332
1713130,SO2,363
1400087,Pb,0.52
1356382,PM10,32
1269104,CO,11337
1997394,O3,260
1966985,O3,124
1533995,O3,116
1715840,CO,23422
1531693,Pb,2.72
1521199,Pb,0.29
1345087,Pb,1.31
1553299,NO2,158
1548466,PM2.5,44
1132858,PM2.5,62
1949443,SO2,541
1556953,NO2,288
1419870,PM2.5,38
1266366,PM2.5,68
1444974,NO2,11
1749807,CO,35983
1181374,O3,61
1553441,SO2,99
1571632,CO,28492
1175647,PM2.5,24
1833448,PM2.5,38
1523723,Pb,1.41
1028327,PM10,298
1736986,NO2,56
1554526,CO,34770
1627075,O3,202
1122819,CO,29791
1339746,PM10,111
1021030,Pb,0.17
1168491,SO2,419
1384219,CO,30149
1633830,PM10,250
1241102,PM10,74
1533190,CO,34972
1846521,PM10,84
1216271,NO2,322
1418059,PM10,160
1153428,PM10,227
1089071,Pb,1.55
1664938,PM2.5,59
1978830,SO2,206
1071144,PM2.5,30
1119700,SO2,410
1198134,Pb,0.50
1133865,PM10,61
1011778,CO,24328
1676061,O3,81
1836472,CO,36340
1059691,NO2,44
1626151,O3,294
1480261,Pb,0.85
1797690,Pb,1.29
1209769,CO,37781
1862127,PM2.5,65
1579748,NO2,171
1721079,Pb,1.88
1767347,CO,33945
1944122,PM2.5,65
1303134,O3,83
1968611,Pb,0.96
1373902,O3,197
1227935,CO,32927
1822576,SO2,319
1524685,NO2,197
1935016,SO2,469
1209083,CO,33347
1670510,O3,56
1937052,Pb,2.56
1766309,PM10,88
1326931,Pb,2.88
1907211,Pb,1.45
1730447,SO2,263
1759407,PM2.5,34
1859421,PM2.5,20
1184712,Pb,1.31
1228484,Pb,2.78
1198859,PM2.5,53
1940303,O3,132
1903702,Pb,0.16
1464470,PM10,272
1945327,PM2.5,20
1654878,PM2.5,57
1301123,PM10,146
1843915,Pb,0.71
1666059,PM10,22
1043385,NO2,54
1853603,SO2,285
1124955,PM10,41
1025250,PM10,22
1849811,PM2.5,55
1624576,CO,20613
1900311,CO,31506
1967045,CO,12361
1869142,NO2,16
1712356,PM2.5,28
1711285,PM2.5,64
1524852,CO,14855
1258998,SO2,495
1827028,NO2,203
1682744,PM2.5,11
1696373,NO2,271
1816394,PM10,59
1077419,PM2.5,40
1745957,NO2,222
1830377,CO,12076
1214345,PM10,252
1175771,CO,37281
1275246,SO2,153
1630414,SO2,55
1871358,Pb,2.50
1691298,PM10,127
1270878,NO2,44
1048980,NO2,112
1991812,NO2,272
1040226,NO2,275
1473829,Pb,0.37
1724705,Pb,2.14
1275816,SO2,246
1146397,CO,36312
1982055,SO2,312
1759442,PM10,124
1111163,Pb,2.88
1398155,Pb,0.57
1339294,CO,36224
1404065,Pb,2.74
1475052,Pb,2.53
1039375,O3,170
1538141,NO2,53
1658327,PM10,282
1517976,PM2.5,22
1678992,SO2,24
1087270,PM2.5,26
1460952,SO2,125
1214288,PM2.5,29
1851403,SO2,285
1993503,NO2,248
1168069,O3,115
1369222,SO2,520
1509788,CO,23001
1249462,PM2.5,16
1481524,O3,211
1717132,SO2,36
1809260,PM10,68
1143354,PM2.5,39
1301213,CO,18749
1411028,CO,22703
1136907,CO,8458
1302533,CO,31899
1595055,SO2,514
1365348,PM10,308
1413161,SO2,268
1823059,NO2,85
1394793,PM2.5,25
1571873,NO2,256
1514749,SO2,371
1569186,CO,20416
1021461,O3,128
1163629,O3,282
1470910,SO2,59
1771507,O3,236
1577892,O3,235
1539033,Pb,0.04
1677005,PM10,148
1583396,O3,141
1154815,PM2.5,55
1747704,Pb,0.77
1575739,CO,20583
1328639,PM2.5,64
1296862,O3,56
1433188,Pb,0.89
1611482,Pb,0.36
1283911,O3,100
1395958,PM2.5,67
1590091,SO2,112
1879360,SO2,203
1548267,NO2,42
1733740,SO2,532
1736350,CO,24804
1905059,PM10,258
1097746,PM10,345
1903241,CO,34984
1853936,CO,8710
1914971,O3,227
1172042,SO2,225
1023949,Pb,0.22
1976727,PM10,278
1325553,Pb,1.58
1806410,SO2,534
1545416,O3,131
1313571,SO2,295
1666239,PM2.5,32
1380801,PM2.5,65
1194277,PM2.5,70
1015557,Pb,0.06
1486710,O3,151
1602449,SO2,201
1284453,SO2,529
1705209,PM2.5,19
1267471,CO,11727
1382123,O3,186
1290181,SO2,164
1019521,PM2.5,68
1520567,CO,21778
1365045,Pb,2.99
1944106,PM10,80
1421326,O3,212
1592864,PM10,186
1796131,SO2,524
1272336,SO2,489
1576609,NO2,319
1018332,PM2.5,27
1940115,NO2,102
1055784,O3,187
1952996,PM2.5,70
1737042,Pb,0.78
1294286,O3,169
1986299,O3,60
1883189,O3,123
1853783,NO2,301
1794949,NO2,130
1947533,CO,18741
1375074,PM10,42
1496388,CO,19797
1244058,SO2,547
1986740,SO2,507
1642244,NO2,247
1494235,PM2.5,57
1090549,SO2,543
1931635,PM2.5,63
1968054,PM2.5,63
1029392,SO2,80
1584108,PM10,100
1183323,NO2,43
1444961,SO2,228
1171052,SO2,366
1370866,Pb,1.69
1799432,PM10,379
1945195,PM2.5,21
1830721,Pb,1.17
1528707,NO2,204
1019970,Pb,1.25
1281721,O3,93
1983489,O3,245
1068745,CO,24360
1355093,CO,36601
1967233,PM2.5,38
1770080,PM10,329
1975015,Pb,0.17
1481056,SO2,430
1819638,Pb,1.58
1709723,Pb,0.36
1671550,PM2.5,11
1226459,NO2,217
1405747,NO2,85
1458809,O3,177
1539967,PM10,198
1609848,O3,134
1806448,SO2,507
1692218,NO2,27
1569450,O3,137
1513130,NO2,216
1352925,PM2.5,63
1267152,Pb,2.35
1441652,Pb,2.65
1746641,Pb,1.14
1373527,SO2,421
1629096,SO2,271
1084466,Pb,2.17
1337027,Pb,0.69
1308350,PM10,371
1341369,Pb,1.41
1742716,PM2.5,61
1710869,PM2.5,27
1023303,SO2,293
1263044,O3,79
1426275,CO,35145
1428188,NO2,234
1057092,CO,18654
1869323,PM10,290
1999411,NO2,214
1381906,NO2,13
1586163,PM2.5,18
1626113,NO2,27
1981101,PM10,395
1718556,PM10,361
1471512,PM10,399
1065548,O3,83
1731516,PM10,289
1592868,CO,32834
1697273,SO2,384
1273662,PM2.5,14
1351245,NO2,134
1406950,NO2,321
1322620,PM2.5,11
1620401,O3,119
1325601,CO,34970
1354445,CO,10922
1419445,O3,50
1955554,CO,17109
1375156,NO2,292
1662173,CO,33983
1160321,NO2,266
1383507,SO2,119
1056425,PM2.5,70
1549321,PM10,80
1637222,CO,23097
1864299,NO2,274
1420281,NO2,70
1311739,O3,211
1828528,NO2,325
1295606,SO2,181
1832406,SO2,505
1267924,PM10,388
1655517,NO2,272
1618498,CO,31811
1218481,Pb,1.06
1606686,PM10,176
1802118,O3,184
1513389,NO2,311
1853075,NO2,17
1527065,CO,37955
1896304,Pb,2.53
1499880,PM10,174
1124803,PM2.5,64
1672926,O3,155
1899754,SO2,297
1769782,NO2,143
1658433,Pb,0.49
1438366,CO,12079
1588059,O3,213
1277191,Pb,1.87
1746198,SO2,40
1812901,NO2,254
1156934,Pb,2.54
1123881,Pb,1.62
1542915,O3,128
1950460,NO2,229
1991629,CO,35924
1189771,PM10,263
1167883,Pb,1.13
1477370,CO,39418
1549097,SO2,92
1617364,CO,15393
1256316,PM10,280
1688264,CO,29882
1337530,CO,9675
1946649,PM10,189
1011984,PM2.5,33
1811289,NO2,74
1951157,NO2,195
1350293,CO,37719
1478776,SO2,143
1515176,NO2,48
1048839,Pb,2.45
1098206,PM2.5,46
1276870,O3,262
1019768,Pb,1.08
1754804,PM10,161
1894434,SO2,121
1052524,O3,273
1934693,NO2,175
1904136,Pb,1.14
1906069,CO,35454
1750023,CO,27068
1330402,Pb,1.01
1661434,Pb,0.87
1179983,SO2,282
1207515,SO2,89
1483834,PM10,363
1488925,O3,88
1844702,PM10,333
1417812,Pb,0.15
1030665,NO2,18
1475888,SO2,329
1442498,Pb,0.42
1660535,O3,77
1690421,NO2,184
1817655,PM2.5,26
1130558,CO,9300
1429090,PM10,222
1938846,O3,246
1891847,CO,13236
1956755,NO2,198
1200391,PM2.5,48
1711390,Pb,0.29
1804801,PM2.5,24
1846111,PM10,343
1027843,CO,28306
1572228,SO2,187
1490385,NO2,179
1805243,NO2,44
1897920,PM2.5,24
1662978,O3,206
1385159,O3,132
1027477,Pb,1.99
1010196,PM2.5,52
1489633,SO2,100
1131975,PM10,148
1515943,O3,167
1542193,SO2,53
1212890,PM2.5,43
1959417,SO2,262
1738279,NO2,182
1920565,CO,37302
1226239,NO2,11
1372022,NO2,177
1399622,NO2,43
1659651,CO,13183
1180137,SO2,63
1201691,Pb,0.48
1989558,PM10,132
1299502,Pb,1.97
1106892,CO,28844
1222563,SO2,399
1695333,O3,103
1273149,O3,74
1916788,O3,291
1146180,PM10,110
1280920,PM10,65
1666717,O3,108
1039097,SO2,238
1678268,O3,156
1281891,Pb,2.98
1234720,SO2,389
1869248,NO2,181
1825191,NO2,85
1064145,PM2.5,38
1770623,PM10,87
1416656,Pb,1.04
1741133,PM10,228
1347773,PM2.5,22
1972838,O3,125
1517872,Pb,2.05
1933670,SO2,88
1323196,NO2,179
1728038,O3,180
1280734,O3,277
1783891,Pb,0.17
1343842,PM10,171
1077392,CO,27781
1719032,CO,10582
1938896,PM10,385
1431287,PM2.5,16
1408429,Pb,2.56
1637586,NO2,185
1647897,NO2,51
1979635,PM10,318
1806581,Pb,2.33
1025153,SO2,45
1220537,PM2.5,25
1138610,CO,37829
1753812,SO2,34
1712139,PM10,384
1723595,SO2,251
1352327,Pb,2.54
1141065,CO,32794
1214354,SO2,272
1338707,Pb,2.61
1384958,CO,28332
1430296,PM10,275
1224323,SO2,285
1555998,PM2.5,34
1863177,PM10,117
1504287,NO2,139
1614681,O3,144
1527005,Pb,2.04
1483189,PM2.5,50
1365340,PM2.5,39
1111896,PM2.5,54
1055854,SO2,150
1654916,PM2.5,21
1087333,O3,65
1893232,O3,78
1749074,SO2,371
1487897,PM2.5,66
1723126,PM2.5,28
1678773,CO,19887
1774921,Pb,0.67
1105854,CO,25043
1203473,O3,51
1145492,PM2.5,36
1584085,Pb,2.03
1658440,Pb,2.83
1969088,Pb,1.78
1273784,CO,35641
1299696,NO2,129
1989470,CO,11428
1475363,O3,71
1120149,Pb,2.26
1604908,SO2,347
1510505,PM2.5,29
1458027,Pb,2.44
1060265,NO2,230
1297170,Pb,2.87
1214755,CO,10503
1783320,PM2.5,53
1128425,CO,8892
1766290,CO,23398
1719686,NO2,235
1947604,PM10,158
1391371,Pb,0.97
1843086,PM10,117
1344005,Pb,0.85
1470205,PM2.5,67
1566647,PM2.5,24
1646556,PM2.5,36
1162535,SO2,513
1281477,SO2,424
1795699,PM2.5,35
1796967,SO2,75
1208145,NO2,114
1368820,SO2,398
1987831,NO2,192
1308604,PM2.5,12
1641173,PM10,342
1178763,PM10,106
1349874,NO2,137
1411287,PM10,283
1200111,CO,33960
1020749,SO2,371
1194290,PM10,242
1507896,O3,86
1666821,PM10,399
1105896,NO2,45
1592747,CO,27204
1862041,SO2,299
1115464,PM2.5,31
1100239,Pb,1.07
1638443,SO2,91
1827561,SO2,150
1642007,PM10,182
1061031,CO,9372
1797732,O3,183
1161235,Pb,1.07
1799049,O3,162
1580706,PM2.5,54
1927137,NO2,250
1354362,Pb,1.14
1000960,Pb,1.67
1569729,NO2,154
1698846,NO2,271
1518462,SO2,100
1451255,O3,290
1349009,CO,34220
1232351,SO2,424
1599730,CO,33935
1612358,PM2.5,17
1378560,PM2.5,23
1896445,PM2.5,59
1770233,CO,11110
1219951,SO2,49
1973031,O3,171
1907132,CO,12468
1936055,Pb,0.25
1688381,CO,22840
1864451,SO2,294
1557279,NO2,125
1694630,Pb,0.01
1559245,Pb,0.40
1057891,SO2,122
1419648,O3,65
1427112,CO,17210
1670232,PM10,303
1808086,O3,279
1372692,Pb,2.82
1730003,Pb,2.02
1110230,O3,126
1755696,Pb,1.98
1314062,Pb,1.75
1572075,O3,216
1493057,NO2,194
1877232,CO,25949
1195507,PM2.5,52
1963366,Pb,0.73
1716701,PM10,296
1835695,PM2.5,22
1946096,CO,10184
1354636,Pb,2.45
1332372,CO,31142
1193079,Pb,2.67
1590992,SO2,369
1855143,PM2.5,11
1790292,CO,12192
1833805,O3,276
1684376,PM2.5,53
1894125,Pb,1.26
1237044,O3,156
1502797,PM2.5,32
1665228,NO2,67
1302706,NO2,153
1173989,NO2,68
1152357,SO2,152
1364926,PM10,268
1998431,SO2,237
1108220,O3,159
1095984,Pb,1.74
1241731,PM10,156
1689790,PM10,359
1740782,O3,133
1332958,NO2,99
1558775,PM2.5,64
1503729,PM2.5,38
1435462,PM2.5,68
1727855,Pb,2.55
1473148,PM10,300
1876735,PM2.5,43
1493829,SO2,212
1686100,O3,94
1823942,SO2,248
1141028,PM10,302
1768701,NO2,39
1367483,SO2,299
1617835,NO2,39
1018193,PM10,347
1109509,SO2,173
1857534,PM2.5,11
1283700,PM2.5,38
1033249,PM10,324
1353901,Pb,0.44
1867999,O3,158
1504105,SO2,244
1475241,PM10,39
1141822,CO,28053
1835812,Pb,0.17
1549429,CO,8479
1560675,CO,15193
1444521,NO2,226
1650247,PM10,183
1999338,PM10,215
1956602,CO,12854
1081528,Pb,1.70
1882939,Pb,1.91
1615956,Pb,0.09
1362286,NO2,89
1018887,O3,155
1299630,O3,211
1909615,Pb,0.11
1282296,NO2,156
1705760,NO2,39
1621442,PM10,84
1884289,Pb,1.47
1884452,Pb,0.88
1461730,SO2,509
1974442,NO2,322
1270594,SO2,306
1287720,PM10,229
1128330,NO2,158
1157781,CO,39874
1306144,O3,134
1492957,Pb,0.20
1956573,Pb,0.30
1760211,PM2.5,50
1104371,O3,288
1322724,Pb,0.83
1146887,SO2,351
1603116,CO,35123
1398714,NO2,114
1442818,PM2.5,25
1981121,SO2,176
1301465,PM2.5,51
1845362,O3,245
1910686,Pb,1.59
1826088,SO2,153
1968150,O3,86
1792214,O3,241
1438823,O3,160
1474238,NO2,298
1309062,SO2,478
1927349,SO2,54
1889631,Pb,2.29
1727146,PM2.5,27
1993436,O3,236
1276212,PM2.5,40
1505829,O3,297
1449605,PM10,48
1703201,PM10,366
1918949,CO,35396
1307827,PM2.5,44
1219335,PM10,218
1366094,CO,36502
1714482,SO2,166
1260362,NO2,303
1104535,Pb,1.60
1276574,PM2.5,44
1241302,O3,224
1018800,CO,25903
1831760,PM10,91
1984853,O3,155
1574796,NO2,330
1497696,PM10,367
1620586,CO,8169
1432915,Pb,0.62
1119878,NO2,29
1546215,SO2,133
1927063,PM10,125
1061900,CO,14626
1843734,CO,10996
1461043,NO2,173
1985019,O3,112
1056461,CO,17828
1117997,NO2,255
1858748,Pb,1.91
1205395,PM10,74
1587714,NO2,51
1390029,SO2,475
1765278,PM2.5,51
1406806,NO2,82
1709567,NO2,261
1264513,CO,10727
1149637,Pb,0.85
1416593,SO2,54
1224807,NO2,27
1193256,PM10,198
1939452,NO2,244
1104978,Pb,1.43
1523749,CO,29178
1462582,O3,280
1587431,O3,228
1269930,NO2,43
1198393,CO,8874
1485606,CO,30703
1893540,SO2,92
1973361,Pb,2.23
1071499,CO,24186
1866759,O3,55
1452722,NO2,320
1924292,Pb,1.52
1514151,O3,221
1861699,CO,22545
1088523,Pb,0.69
1609478,NO2,299
1577376,O3,191
1446822,O3,103
1377688,O3,165
1413898,CO,24279
1547249,NO2,208
1519475,PM2.5,26
1193022,SO2,443
1136747,NO2,286
1859722,Pb,1.84
1410810,O3,186
1707434,SO2,29
1788454,SO2,523
1782136,PM2.5,10
1056704,Pb,0.63
1492801,O3,276
1537926,O3,91
1840530,O3,114
1301080,SO2,314
1890210,PM2.5,43
1200530,O3,50
1843056,PM2.5,50
1607553,Pb,0.88
1105038,PM2.5,62
1784868,CO,39771
1124947,PM2.5,39
1610624,PM2.5,10
1556024,CO,11046
1087689,PM10,156
1727906,PM10,61
1185526,PM2.5,47
1628967,PM2.5,21
1871104,CO,12485
1796114,NO2,131
1558813,CO,29516
1193154,O3,288
1418226,SO2,107
1637797,PM2.5,23
1133010,SO2,20
1448268,PM2.5,49
1861179,NO2,190
1224871,PM10,372
1105930,O3,191
1528674,PM10,271
1044276,CO,22990
1658531,SO2,210
1665789,PM2.5,60
1951147,CO,10784
1521983,PM10,335
1008022,Pb,0.95
1342814,NO2,175
1413369,SO2,395
1649269,Pb,1.78
1268837,O3,204
1712008,SO2,476
1727240,SO2,57
1545122,SO2,94
1927797,CO,25921
1746043,PM2.5,18
1236442,PM10,44
1373162,SO2,286
1384669,CO,23716
1959801,O3,115
1343059,PM2.5,66
1079202,Pb,1.59
1424469,Pb,2.05
1475908,CO,35365
1556704,PM2.5,23
1468001,NO2,229
1479226,NO2,106
1445171,CO,15291
1659858,CO,36645
1606229,PM10,107
1434142,PM10,137
1441816,NO2,152
1249777,O3,107
1150980,SO2,323
1500723,Pb,1.18
1652317,Pb,1.95
1468380,O3,175
1242092,Pb,0.70
1085996,PM10,282
1213897,SO2,56
1905486,PM10,99
1896791,PM10,40
1713639,O3,232
1840871,SO2,493
1568332,PM10,68
1226665,SO2,387
1566382,PM10,316
1523279,NO2,174
1474727,NO2,338
1837394,Pb,1.56
1988609,PM10,22
1197826,Pb,2.68
1706431,Pb,1.10
1727634,SO2,80
1251209,NO2,215
1668271,PM10,327
1680975,PM2.5,68
1202616,NO2,44
1818890,Pb,0.01
1629546,O3,132
1949864,PM10,247
1188420,PM2.5,35
1121456,NO2,138
1679501,Pb,2.52
1733747,PM10,73
1617465,CO,38493
1629713,CO,27400
1227494,Pb,2.64
1999816,PM2.5,20
1456404,CO,18382
1552530,Pb,2.93
1972189,CO,13101
1426653,SO2,530
1962809,NO2,171
1958482,Pb,1.90
1818061,PM2.5,12
1646575,PM10,97
1680545,NO2,12
1787563,O3,232
1438459,Pb,2.10
1814072,PM10,295
1461273,PM10,36
1740777,PM2.5,21
1479495,PM10,190
1187536,SO2,406
1029848,PM10,218
1613504,PM2.5,10
1803398,NO2,53
1658423,Pb,1.28
1456541,NO2,242
1992577,PM10,209
1414091,PM10,319
1413208,NO2,231
1377848,CO,11601
1755925,O3,79
1644620,Pb,2.80
1919215,PM2.5,61
1247561,PM2.5,56
1497301,PM2.5,59
1467926,CO,30569
1818043,Pb,1.74
1370676,PM10,116
1834530,Pb,1.29
1295762,Pb,0.17
1609847,NO2,192
1231180,PM10,169
1165555,PM10,144
1507619,NO2,71
1109972,CO,12127
1834167,NO2,205
1890721,PM10,62
1306656,NO2,322
1510575,PM2.5,20
1795226,Pb,2.96
1498563,Pb,1.87
1419888,PM10,134
1969918,Pb,2.16
1732852,PM10,332
1973564,PM10,156
1632845,NO2,348
1372880,Pb,2.89
1906940,O3,71
1284297,CO,18728
1630837,SO2,430
1430704,SO2,215
1364302,O3,99
1558464,PM10,75
1685882,SO2,444
1930613,SO2,509
1618942,CO,28765
1428065,SO2,404
1221954,CO,19502
1451074,PM2.5,14
1546035,NO2,283
1987519,NO2,347
1190726,Pb,0.42
1928730,PM2.5,52
1862993,SO2,352
1960680,SO2,266
1629747,SO2,230
1872446,Pb,1.81
1895966,NO2,254
1727359,PM2.5,48
1548216,SO2,484
1212844,PM10,99
1648311,CO,19027
1101902,PM10,220
1830486,CO,39676
1313173,CO,23805
1909254,CO,8727
1102438,O3,54
1540999,NO2,83
1030129,CO,9055
1969635,CO,26282
1154985,NO2,89
1070490,O3,255
1691650,PM10,149
1077339,PM2.5,33
1251512,CO,11196
1739940,PM10,147
1174477,NO2,345
1427463,PM10,297
1984193,PM2.5,29
1015885,PM10,317
1037196,NO2,57
1566481,PM2.5,32
1438051,PM2.5,69
1233219,Pb,1.95
1126786,CO,16573
1487916,O3,243
1824165,Pb,0.54
1281978,PM10,216
1769953,SO2,51
1242467,Pb,2.08
1439630,PM2.5,55
1576893,Pb,2.19
1328170,SO2,257
1336861,SO2,457
1879809,SO2,529
1606600,CO,30044
1664236,O3,300
1626841,PM2.5,54
1642894,NO2,319
1106684,PM2.5,67
1563818,O3,108
1131871,NO2,244
1980451,PM10,26
1850447,O3,146
1778366,PM2.5,59
1618022,PM2.5,57
1742360,Pb,1.27
1958758,NO2,268
1585666,O3,197
1772791,CO,36253
1495822,CO,38128
1022381,PM2.5,24
1066533,O3,278
1545093,PM2.5,61
1768059,Pb,1.05
1476193,PM10,200
1373559,Pb,0.17
1863531,Pb,1.02
1376382,Pb,0.10
1106904,SO2,360
1667996,SO2,364
1422946,NO2,305
1103504,SO2,268
1008095,CO,35765
1762602,CO,10039
1834423,PM2.5,42
1854263,SO2,41
1050056,NO2,261
1744086,O3,185
1333828,NO2,11
1303516,O3,130
1852658,PM10,187
1090221,PM2.5,28
1005565,PM10,397
