1446728,O3,69
1824765,PM2.5,42
1160525,SO2,452
1175878,SO2,96
1971534,O3,110
1565949,PM2.5,16
1032117,SO2,32
1225344,PM2.5,51
1325171,CO,34548
1378334,CO,18042
1133759,NO2,320
1194414,PM2.5,65
1510804,Pb,2.10
1216417,O3,151
1517270,CO,24927
1944421,PM10,148
1268216,O3,171
1716128,Pb,0.02
1204203,PM10,400
1134786,CO,17300
1293148,NO2,245
1519325,PM10,271
1588627,SO2,342
1168697,PM2.5,62
1003574,PM10,386
1129766,SO2,320
1489449,O3,169
1304922,CO,19497
1592010,SO2,409
1057227,PM10,207
1047328,CO,12053
1572732,PM10,312
1940713,Pb,1.32
1507908,Pb,2.83
1295258,CO,16998
1624684,PM10,375
1910089,Pb,2.20
1009804,PM2.5,44
1343892,SO2,546
1261238,Pb,2.25
1120949,CO,28622
1881024,PM10,22
1676674,PM2.5,70
1972147,CO,26464
1576552,CO,12040
1464058,O3,52
1234644,PM10,272
1765454,Pb,2.40
1070539,PM10,308
1352103,PM10,162
1000008,PM2.5,39
1443266,O3,187
1291148,PM2.5,51
1947013,PM2.5,17
1856516,SO2,311
1388056,O3,133
1170806,Pb,0.75
1278067,SO2,153
1363233,SO2,301
1203944,Pb,0.04
1835669,NO2,45
1611085,CO,38691
1524655,PM2.5,53
1336246,CO,38588
1038545,PM2.5,70
1906769,CO,35376
1427073,CO,13683
1540288,SO2,399
1171616,NO2,276
1211341,NO2,180
1675888,NO2,259
1874036,CO,15242
1568176,CO,29367
1856528,NO2,287
1060089,PM10,237
1869844,O3,249
1290442,O3,247
1944412,NO2,226
1557967,SO2,106
1325369,NO2,12
1159953,PM10,131
1023065,CO,20931
1760708,Pb,0.16
1452524,CO,36157
1630844,SO2,103
1331099,SO2,531
1049089,SO2,83
1531073,SO2,436
1925846,PM10,299
1508853,CO,30646
1919227,PM2.5,35
1357404,SO2,105
1697634,PM2.5,25
1012814,Pb,1.81
1199324,SO2,45
1941873,CO,11792
1496806,O3,119
1290624,SO2,471
1387444,CO,28200
1299029,PM2.5,10
1430776,O3,160
1862568,CO,35709
1412784,Pb,1.81
1628313,CO,33980
1700448,PM2.5,67
1687785,SO2,343
1499796,PM2.5,61
1643854,PM10,158
1672934,PM2.5,57
1805720,O3,106
1223693,PM10,228
1762941,Pb,0.66
1303784,Pb,2.21
1953934,Pb,2.71
1161593,PM10,213
1601066,NO2,110
1926949,PM10,95
1294669,PM2.5,67
1628530,CO,37234
1803393,PM2.5,44
1674564,O3,92
1226099,NO2,337
1708879,SO2,387
1689665,CO,35261
1336369,CO,26037
1882073,NO2,65
1093165,PM2.5,51
1867966,O3,241
1859386,SO2,476
1672416,PM10,101
1105041,PM10,180
1610508,SO2,343
1038678,PM10,127
1434372,NO2,326
1835802,CO,33878
1199621,O3,73
1283500,CO,16702
1900532,PM2.5,37
1998053,PM10,253
1110407,PM2.5,15
1408092,CO,38835
1402419,CO,13977
1986516,PM10,177
1086196,Pb,0.62
1555928,CO,26862
1418093,O3,164
1890274,NO2,80
1774345,PM2.5,11
1728636,CO,30109
1482816,PM10,282
1468827,PM2.5,31
1917525,O3,129
1694944,PM2.5,38
1686815,SO2,156
1073169,CO,34199
1315132,Pb,1.50
1504558,NO2,159
1807519,SO2,88
1840888,NO2,170
1660981,SO2,419
1165886,SO2,54
1367865,PM2.5,14
1878729,CO,35469
1690728,SO2,490
1920775,NO2,281
1091414,O3,271
1703096,NO2,193
1121044,PM10,143
1283729,Pb,2.72
1619354,NO2,181
1162761,PM10,67
1849270,PM10,95
1819148,PM2.5,59
1058322,PM2.5,43
1964103,SO2,58
1609737,Pb,1.62
1325814,CO,21863
1525439,PM10,326
1760475,PM10,378
1111625,PM2.5,17
1873115,Pb,1.02
1461409,SO2,231
1442141,PM2.5,49
1923466,PM10,332
1604101,PM10,387
1380884,Pb,2.94
1335812,PM10,138
1137370,PM10,269
1659197,NO2,133
1690697,O3,128
1583272,CO,29287
1780064,SO2,166
1699123,CO,23708
1752671,NO2,21
1127870,PM2.5,36
1143672,O3,247
1028096,CO,36924
1387625,PM2.5,51
1610621,SO2,224
1074297,CO,10526
1887430,PM2.5,34
1399431,SO2,267
1684756,CO,9036
1107049,NO2,224
1297176,O3,284
1459438,Pb,0.64
1413487,O3,246
1888898,NO2,67
1242607,NO2,137
1163467,CO,39544
1152090,CO,11525
1762412,NO2,345
1248856,SO2,206
1390812,NO2,250
1878597,Pb,0.15
1072893,CO,27912
1945326,PM2.5,64
1056408,PM10,378
1242153,PM10,329
1499696,CO,39386
1590297,PM2.5,69
1094884,O3,266
1485111,NO2,275
1543978,O3,168
1839927,PM2.5,69
1428729,CO,11558
1892450,PM10,145
1840320,O3,61
1086307,NO2,14
1771141,NO2,110
1016129,O3,122
1465396,O3,83
1430289,PM10,330
1190875,CO,38652
1901600,SO2,208
1875597,CO,25062
1113760,CO,31068
1400627,PM10,376
1888406,O3,186
1620301,O3,239
1976104,NO2,193
1517771,NO2,128
1594593,CO,15772
1419774,PM2.5,64
1805178,NO2,266
1316211,CO,10685
1205766,NO2,14
1786682,Pb,0.42
1125007,Pb,2.32
1168207,Pb,1.19
1038975,CO,13931
1756370,O3,192
1486872,Pb,0.71
1138483,PM2.5,21
1330647,Pb,2.08
1382723,SO2,122
1894472,NO2,194
1422331,NO2,130
1194449,PM2.5,26
1384635,NO2,99
1219630,PM10,53
1091881,SO2,412
1635577,NO2,107
1204284,NO2,11
1804722,NO2,139
1761776,Pb,2.99
1017061,PM10,245
1738517,CO,30584
1444817,O3,128
1744007,Pb,1.50
1292195,SO2,199
1036687,NO2,302
1512079,SO2,341
1227128,Pb,1.85
1733481,O3,300
1267572,CO,23194
1455807,CO,19949
1002878,Pb,1.60
1723598,PM2.5,43
1058037,O3,149
1501337,PM10,202
1683628,PM10,370
1613634,PM2.5,21
1073604,PM2.5,47
1885084,NO2,245
1940655,O3,239
1719830,SO2,171
1567500,PM2.5,12
1757915,Pb,1.28
1190733,PM10,66
1524707,NO2,313
1173747,PM2.5,39
1828781,CO,37415
1772449,NO2,231
1000118,O3,130
1010812,CO,20247
1844108,CO,33520
1477895,CO,24512
1602161,PM2.5,20
1341708,PM2.5,16
1270328,PM10,291
1232356,O3,69
1387639,CO,27206
1014330,SO2,204
1668842,PM2.5,47
1992548,CO,14536
1227356,PM10,342
1176476,PM2.5,16
1685709,PM10,29
1711586,Pb,0.80
1262330,CO,32119
1435494,NO2,227
1689651,Pb,0.18
1014898,NO2,43
1748001,O3,186
1916096,O3,290
1195768,PM10,94
1044715,CO,20054
1173802,NO2,269
1423865,Pb,0.67
1976103,PM2.5,14
1371525,PM10,171
1374175,CO,9829
1494254,O3,238
1711171,NO2,80
1310305,O3,276
1594113,Pb,2.63
1510335,Pb,1.05
1077159,PM10,393
1486627,NO2,61
1112733,NO2,180
1285884,CO,23274
1942686,PM10,79
1047197,PM10,69
1361576,PM10,86
1753303,O3,168
1208044,SO2,267
1275518,PM10,360
1687914,O3,206
1190041,O3,262
1997302,SO2,262
1568196,PM10,247
1377550,Pb,0.56
1149579,NO2,24
1866736,O3,286
1482785,SO2,490
1148939,SO2,303
1008929,PM2.5,28
1006975,NO2,90
1845898,O3,239
1084142,CO,33185
1827041,O3,163
1693263,CO,36935
1397293,PM2.5,22
1532985,O3,208
1219384,NO2,153
1749405,O3,273
1103744,Pb,0.47
1940710,Pb,1.67
1077176,PM2.5,11
1520430,CO,13186
1508961,SO2,44
1370566,Pb,2.15
1211682,Pb,0.94
1059263,NO2,34
1390185,CO,18176
1495428,Pb,0.92
1356365,Pb,1.83
1650849,PM2.5,30
1292507,CO,35629
1053726,O3,236
1325866,CO,16766
1640073,Pb,0.96
1847294,CO,8712
1004465,NO2,306
1153067,PM2.5,49
1289140,PM2.5,52
1919610,O3,106
1345748,PM10,279
1125863,Pb,1.21
1154734,Pb,2.86
1919348,PM2.5,21
1318914,Pb,2.95
1064986,PM10,281
1436781,PM10,35
1383076,PM10,324
1271823,O3,89
1492359,PM2.5,51
1157181,NO2,151
1183490,SO2,373
1615371,NO2,242
1991718,Pb,1.74
1379258,PM2.5,60
1936147,PM2.5,11
1700140,PM10,101
1699853,SO2,475
1529690,CO,29455
1651648,SO2,42
1003426,O3,197
1989008,O3,59
1662351,SO2,33
1316088,O3,79
1495975,SO2,57
1300115,O3,94
1879570,CO,9570
1680176,PM2.5,66
1700069,CO,19348
1103749,NO2,42
1242640,NO2,330
1450036,CO,10939
1264377,O3,115
1269718,SO2,448
1311296,SO2,66
1970919,CO,15725
1995790,NO2,233
1505297,SO2,319
1474081,O3,82
1989736,CO,39031
1523034,O3,108
1231947,PM2.5,31
1566603,O3,75
1570622,PM2.5,39
1538260,CO,34382
1902538,O3,93
1501802,CO,13973
1032218,Pb,2.51
1240643,SO2,286
1543542,CO,19016
1701099,PM2.5,66
1734884,PM10,264
1870674,NO2,287
1741981,NO2,65
1088180,CO,28523
1255993,Pb,2.12
1316153,PM2.5,20
1230622,O3,180
1485717,PM10,53
1031621,SO2,239
1464561,NO2,45
1393315,Pb,2.00
1505922,NO2,339
1082855,PM10,268
1178667,Pb,0.62
1370962,SO2,544
1535080,Pb,0.99
1976715,CO,30711
1865592,PM10,297
1678083,Pb,1.47
1378071,PM10,221
1345845,O3,255
1293846,Pb,1.95
1499941,SO2,188
1568369,PM10,342
1590439,CO,11678
1591356,PM2.5,66
1286944,CO,25503
1451842,NO2,49
1772618,Pb,0.20
1496463,CO,12309
1735809,PM10,117
1042560,PM2.5,61
1238383,PM10,154
1376819,NO2,101
1880310,PM2.5,20
1940446,PM2.5,22
1565249,SO2,71
1649532,Pb,2.12
1005051,Pb,1.75
1833653,PM10,58
1769343,CO,11802
1301905,NO2,117
1876875,SO2,530
1355521,O3,107
1032413,CO,18096
1246996,PM10,72
1216107,NO2,35
1120970,CO,18380
1737784,O3,176
1748185,NO2,136
1054977,SO2,275
1987651,CO,29245
1561011,Pb,0.22
1534273,PM10,386
1820507,O3,112
1065856,PM10,277
1335612,NO2,110
1385163,CO,31725
1111565,SO2,402
1088501,CO,18972
1721786,NO2,212
1701597,O3,283
1417962,Pb,1.70
1545038,Pb,1.35
1503063,PM10,220
1945917,SO2,261
1388475,Pb,0.67
1206399,CO,8103
1316877,Pb,1.20
1557143,CO,29856
1133501,NO2,161
1849519,CO,34194
1850445,Pb,2.26
1309469,Pb,2.99
1176792,Pb,1.72
1904293,CO,14818
1368199,Pb,2.90
1918625,O3,73
1413337,NO2,116
1001422,PM2.5,35
1415260,PM2.5,23
1867375,PM10,108
1464876,PM2.5,60
1738920,O3,273
1544354,PM2.5,56
1597820,PM2.5,69
1212484,PM2.5,31
1666265,PM2.5,69
1303545,Pb,2.39
1358513,Pb,0.41
1261653,NO2,100
1608628,PM2.5,64
1301480,CO,13994
1875470,O3,184
1731645,PM10,333
1953878,CO,9382
1537837,O3,245
1600916,PM2.5,12
1975234,PM10,201
1064269,Pb,1.52
1703348,Pb,0.27
1656153,PM10,220
1526662,PM10,51
1771570,NO2,293
1757305,CO,18322
1596871,SO2,118
1597264,CO,16635
1428496,PM10,96
1715751,PM2.5,57
1436642,CO,19968
1253875,CO,27689
1431111,PM2.5,35
1049602,NO2,200
1748944,PM2.5,41
1449675,CO,31086
1270692,NO2,214
1296862,Pb,2.71
1341007,PM10,97
1651566,SO2,125
1132728,NO2,305
1607398,CO,21623
1468495,PM2.5,66
1313877,NO2,73
1942042,SO2,319
1109509,O3,294
1652640,CO,37934
1958657,PM2.5,17
1493571,PM2.5,27
1555375,Pb,2.12
1701546,O3,97
1122506,SO2,191
1797844,PM10,51
1262119,SO2,348
1421852,O3,262
1580955,PM2.5,60
1073530,O3,271
1976259,CO,14468
1772128,Pb,0.07
1343035,PM10,359
1924304,O3,167
1193557,O3,250
1572864,O3,215
1673543,PM2.5,53
1328510,NO2,154
1624354,Pb,0.78
1421587,CO,15863
1156349,NO2,232
1170348,Pb,0.46
1721175,PM2.5,10
1225900,PM10,88
1110317,CO,8293
1786082,CO,20006
1245478,CO,21268
1001432,SO2,468
1911625,PM10,236
1404580,PM10,169
1966533,SO2,399
1018292,Pb,1.65
1212343,Pb,2.64
1612622,Pb,1.75
1395938,O3,150
1932071,NO2,208
1093197,PM2.5,12
1752554,PM2.5,36
1314092,Pb,1.93
1374262,CO,8933
1903960,PM2.5,68
1579092,O3,97
1694985,NO2,125
1484097,O3,251
1463947,PM10,174
1289652,SO2,359
1922368,Pb,2.33
1705723,Pb,2.69
1361232,SO2,483
1476411,SO2,524
1230990,PM10,279
1160683,O3,248
1570320,NO2,136
1088161,NO2,286
1522844,NO2,92
1263259,O3,258
1727566,NO2,182
1284688,SO2,261
1320885,NO2,310
1294417,NO2,304
1585690,PM10,348
1037304,SO2,97
1000430,SO2,352
1045838,CO,25934
1338911,NO2,197
1897021,PM2.5,27
1367255,O3,148
1238770,SO2,541
1092496,Pb,2.32
1917461,O3,206
1555108,NO2,54
1732533,O3,222
1408780,PM10,375
1172431,PM10,153
1891160,CO,25456
1301410,CO,22791
1867507,NO2,112
1996697,PM2.5,69
1696064,Pb,2.40
1653667,O3,198
1695101,CO,29486
1080498,PM10,178
1137890,SO2,34
1940954,PM10,306
1214058,Pb,2.08
1707203,CO,37285
1132275,CO,9982
1726350,NO2,343
1435086,SO2,478
1164465,Pb,2.02
1191088,Pb,2.33
1773792,O3,291
1256319,NO2,265
1188086,SO2,505
1969454,Pb,1.56
1197651,O3,219
1313597,PM2.5,68
1454760,Pb,1.30
1656238,Pb,1.82
1327628,PM10,71
1753790,NO2,339
1618531,Pb,0.31
1209612,Pb,1.39
1583199,PM10,62
1086774,CO,8493
1287796,SO2,134
1933699,O3,94
1915350,NO2,289
1719831,O3,277
1491467,CO,18724
1490647,NO2,150
1374495,PM10,80
1112328,O3,59
1402301,CO,22741
1260499,PM10,91
1624183,Pb,0.80
1323240,PM10,338
1937656,CO,36975
1704041,SO2,498
1823182,CO,8005
1958073,SO2,149
1367278,SO2,402
1186916,O3,295
1979953,NO2,216
1533134,NO2,11
1289981,PM10,85
1823599,O3,195
1463818,Pb,0.11
1984572,O3,164
1833446,O3,141
1358839,PM10,113
1755644,PM10,357
1413576,O3,139
1581609,SO2,75
1934690,PM2.5,51
1779321,PM2.5,18
1073100,PM2.5,39
1275498,PM2.5,64
1103786,SO2,222
1691367,NO2,98
1765457,PM2.5,29
1397451,CO,12993
1632156,PM2.5,69
1851376,SO2,79
1352549,PM2.5,46
1734302,NO2,233
1871829,NO2,149
1387782,PM10,111
1265594,SO2,302
1513581,PM2.5,13
1065695,PM2.5,16
1401439,PM10,51
1019672,SO2,465
1267318,SO2,525
1301985,PM2.5,45
1140552,O3,101
1672104,PM10,317
1842969,Pb,2.09
1650915,SO2,118
1859025,CO,27536
1793255,NO2,230
1489578,O3,133
1004629,SO2,107
1674450,SO2,24
1486201,CO,19920
1141736,SO2,541
1858887,PM10,68
1227001,PM2.5,38
1261970,O3,245
1333183,SO2,250
1534373,SO2,432
1321093,Pb,2.30
1804737,SO2,175
1642689,PM10,334
1947737,NO2,32
1199550,PM2.5,20
1334350,CO,39576
1194634,PM2.5,32
1697245,O3,243
1349600,Pb,0.25
1787249,O3,73
1967716,O3,205
1190401,NO2,269
1663913,PM10,390
1606999,O3,197
1908827,Pb,1.83
1091186,PM2.5,23
1815587,PM2.5,50
1356290,PM10,148
1978242,CO,28802
1508262,CO,8779
1739245,PM2.5,17
1724776,PM2.5,33
1978249,CO,22492
1968699,O3,145
1953881,PM10,230
1464269,CO,39930
1784662,PM2.5,37
1822669,Pb,1.28
1402642,PM10,148
1593864,Pb,2.52
1793893,PM10,314
1758974,Pb,0.89
1281425,PM10,304
1394665,CO,15214
1531732,CO,39052
1128870,O3,209
1794019,CO,26043
1588565,PM2.5,23
1731844,NO2,294
1693874,NO2,176
1877717,CO,13066
1437940,Pb,1.14
1349694,NO2,108
1434133,O3,229
1247289,Pb,1.56
1902052,O3,261
1908326,CO,36704
1724795,SO2,195
1130907,CO,31996
1682859,NO2,189
1682232,PM10,90
1424021,NO2,286
1094129,SO2,259
1824600,PM2.5,60
1105456,NO2,279
1064705,PM2.5,65
1356446,CO,20699
1251782,PM10,286
1228141,O3,255
1183333,PM10,309
1180872,NO2,299
1930517,CO,13784
1470984,Pb,0.91
1161877,NO2,308
1021655,PM10,186
1128885,PM10,352
1403684,NO2,117
1792128,CO,20261
1638705,PM2.5,44
1339906,O3,227
1661046,SO2,456
1119255,O3,147
1358720,PM10,186
1999947,Pb,0.42
1423908,NO2,210
1032580,SO2,255
1892041,O3,262
1774354,O3,257
1012790,NO2,253
1081113,PM2.5,17
1273472,SO2,263
1843437,NO2,277
1809663,PM10,162
1418704,PM10,325
1281533,Pb,2.87
1867177,SO2,236
1392348,PM2.5,64
1641904,CO,35797
1143547,NO2,167
1169121,NO2,163
1281309,O3,217
1324574,O3,167
1771712,SO2,529
1854278,NO2,139
1525056,PM10,297
1923494,PM10,61
1919601,O3,204
1268051,CO,29249
1417674,SO2,502
1975532,CO,28057
1087046,PM10,248
1856144,Pb,2.60
1317098,NO2,214
1710689,PM10,170
1153068,Pb,1.75
1054384,Pb,1.51
1194469,SO2,41
1955523,SO2,203
1978430,PM10,329
1473655,PM10,90
1216190,SO2,441
1206049,SO2,161
1091208,NO2,203
1942315,PM2.5,28
1548540,Pb,1.17
1211495,CO,39933
1788929,PM2.5,52
1907187,SO2,333
1244810,O3,208
1347479,Pb,1.06
1042835,NO2,337
1847300,PM2.5,29
1904641,SO2,44
1179064,SO2,337
1926831,PM10,263
1550955,Pb,0.69
1122407,PM10,144
1491759,SO2,348
1108592,NO2,149
1612270,PM10,251
1694108,PM2.5,48
1548896,O3,82
1510348,SO2,148
1780326,PM2.5,28
1222707,PM2.5,67
1355038,NO2,254
1660506,O3,189
1684373,CO,18947
1343257,NO2,16
1843604,SO2,312
1861586,PM10,266
1892355,PM2.5,18
1264293,PM2.5,34
1550331,O3,143
1325142,PM10,359
1973181,NO2,132
1682548,PM2.5,63
1573734,Pb,0.93
1320307,PM2.5,56
1131766,Pb,2.45
1187358,NO2,247
1944507,O3,75
1501677,PM10,136
1294302,CO,8398
1774719,CO,20715
1376440,PM2.5,20
1139846,Pb,2.52
1897513,PM10,168
1089058,CO,33497
1796797,NO2,302
1632217,Pb,0.55
1092527,PM2.5,18
1938703,PM10,357
1530192,CO,13130
1044294,O3,209
1963958,Pb,1.21
1114926,CO,11374
1050179,CO,38908
1552186,Pb,1.27
1173361,Pb,2.82
1269357,PM10,238
1002693,Pb,0.22
1579524,PM10,338
1010954,Pb,1.06
1015443,SO2,114
1913930,Pb,1.13
1500673,O3,90
1830331,O3,95
1278480,Pb,2.20
1832049,CO,39065
1745151,PM2.5,70
1895318,CO,32716
1527900,NO2,346
1691847,PM10,250
1401596,PM10,197
1718198,PM2.5,66
1502485,O3,135
1548324,CO,28442
1946664,O3,63
1687140,SO2,478
1624456,PM2.5,20
1308519,PM2.5,55
1057728,PM10,233
1873890,O3,109
1238226,CO,14467
1782008,NO2,36
1566156,NO2,115
1487868,CO,38556
1144814,PM10,120
1453678,NO2,330
1215093,PM2.5,29
1908280,NO2,22
1815989,O3,160
1190940,PM2.5,54
1563473,O3,85
1079989,NO2,309
1692348,SO2,468
1474367,SO2,185
1052971,Pb,0.39
1220823,CO,32254
1163779,Pb,1.67
1839363,CO,24522
1902392,NO2,179
1064285,Pb,1.21
1624021,NO2,31
1358496,O3,177
1902677,Pb,1.57
1243735,SO2,334
1909481,Pb,1.71
1599900,Pb,1.14
1316057,NO2,100
1558986,O3,181
1780105,PM2.5,46
1728857,PM10,146
1426230,CO,35755
1682366,CO,26955
1766772,CO,9081
1425786,O3,161
1960412,PM10,309
1057347,Pb,1.28
1903943,CO,12598
1881178,CO,10139
1927994,PM10,153
1195986,SO2,61
1432097,Pb,2.90
1454287,Pb,0.64
1444783,O3,100
1157989,SO2,131
1910760,O3,131
1068237,NO2,191
1840925,O3,107
1330074,CO,18065
1997995,CO,23112
1260464,PM2.5,29
1102652,PM10,77
1156887,PM2.5,70
1727100,SO2,476
1298870,SO2,194
1966835,CO,24511
1588077,NO2,231
1938800,PM2.5,39
1367403,CO,28981
1827855,NO2,46
1119667,O3,220
1513714,NO2,229
1041712,SO2,230
1871878,SO2,454
1636476,NO2,277
1831615,Pb,1.36
1561209,PM2.5,63
1065542,PM10,164
1671299,PM2.5,34
1945479,CO,33953
1225820,CO,32344
1802387,PM2.5,59
1782352,SO2,417
1480506,Pb,0.25
1203830,NO2,142
1518466,O3,274
1435589,NO2,263
1064268,SO2,120
1860153,O3,81
1237039,PM10,136
1503075,PM2.5,66
1065785,CO,25843
1115521,NO2,157
1478598,SO2,186
1637716,SO2,323
1424343,CO,27767
1208624,PM10,259
1282047,SO2,474
1093864,PM10,257
1788135,PM2.5,47
1830225,PM10,89
1100836,CO,34236
1999612,PM10,302
1404367,PM10,35
1649649,CO,28299
1063886,PM10,373
1481759,CO,11530
1867413,SO2,185
1280378,PM10,264
1007045,CO,9168
1713023,O3,98
1488923,O3,120
1841869,Pb,0.40
1490587,PM10,43
1368153,O3,155
1265641,PM2.5,57
1122118,SO2,144
1385917,PM2.5,29
1588244,SO2,266
1337151,PM2.5,61
1017110,PM10,89
1635620,PM10,195
1050583,PM10,181
1465572,CO,14427
1536454,SO2,184
1335359,NO2,12
1603117,PM10,99
1289252,SO2,362
1060261,O3,288
1418836,CO,32082
1649788,CO,33261
1651866,Pb,2.93
1589020,CO,37069
1861127,CO,19740
1745992,PM10,174
1439383,Pb,0.26
1586540,CO,16290
1450285,NO2,273
1800463,PM10,253
1775905,O3,175
1278315,Pb,2.68
1269869,CO,31319
1773082,NO2,134
1798789,NO2,313
1069311,SO2,85
1825740,PM2.5,63
1917896,PM10,318
1472186,PM2.5,19
1884472,CO,15963
1213246,NO2,288
1391453,PM10,41
1825600,CO,34457
1575755,PM2.5,20
1301115,Pb,2.98
1596782,PM10,204
1343443,O3,75
1330263,Pb,0.79
1922601,NO2,296
1734319,Pb,2.32
1167296,PM2.5,49
1317734,O3,212
1869547,O3,122
1843877,NO2,68
1410189,Pb,1.91
1091016,SO2,215
1239889,CO,24410
1033282,PM10,97
1074484,CO,14293
1259561,SO2,437
1463843,CO,26513
1832737,PM10,109
1827234,CO,32048
1568060,CO,8292
1555189,O3,271
1844203,NO2,60
1632384,O3,88
1515822,PM2.5,70
1860812,Pb,0.21
1351901,CO,9809
1276694,PM10,305
1544772,SO2,121
1012267,SO2,410
1286226,PM10,96
1476723,SO2,353
1943056,NO2,151
1340910,NO2,183
1761764,O3,273
1733281,NO2,280
1668902,CO,18018
1997035,NO2,215
1096235,Pb,2.31
1958656,NO2,221
1030748,PM2.5,31
1011903,SO2,54
1874088,SO2,263
1671625,Pb,2.11
1338813,PM10,294
1605466,NO2,32
1019106,CO,11102
1349598,NO2,294
1313952,CO,19190
1955847,Pb,1.88
1215267,PM10,22
1303508,NO2,205
1413353,PM10,258
1863413,PM10,302
1254407,CO,23883
1946172,O3,121
1127680,PM2.5,61
1149217,PM10,242
1149170,NO2,33
1103375,O3,50
1620054,Pb,0.09
1539720,CO,25115
1660606,NO2,45
1133550,PM2.5,17
1034632,O3,75
1267398,NO2,69
1114913,CO,29326
1657117,NO2,207
1302291,O3,193
1659963,Pb,1.26
1485572,Pb,2.54
1069596,O3,254
1649641,O3,114
1387704,SO2,342
1600738,PM10,170
1940678,Pb,0.06
1086100,NO2,128
1720375,O3,272
1258249,CO,9324
1202801,CO,35456
1131382,PM10,344
1376732,PM2.5,39
