1219748,CO,37138
1271346,Pb,1.45
1922990,SO2,334
1464304,NO2,299
1090574,CO,25997
1245589,NO2,299
1726395,NO2,336
1013513,SO2,453
1292408,PM10,325
1783180,Pb,0.58
1721197,CO,36593
1754952,PM10,136
1004676,NO2,117
1380590,NO2,289
1776103,Pb,0.22
1370747,PM10,377
1975575,Pb,1.42
1700101,PM2.5,14
1325981,Pb,1.41
1087728,CO,12363
1789403,O3,179
1077634,NO2,12
1192923,PM2.5,15
1079820,Pb,2.17
1075003,O3,245
1809735,PM2.5,40
1477994,CO,25816
1699053,SO2,375
1275024,O3,134
1969769,O3,112
1646620,NO2,290
1340082,Pb,2.36
1660372,PM2.5,36
1851032,SO2,358
1128161,CO,29427
1146751,PM2.5,20
1570745,SO2,174
1035417,SO2,374
1176333,Pb,0.21
1947048,CO,26199
1566510,PM10,198
1142590,PM2.5,36
1021604,PM10,380
1865704,PM2.5,61
1321311,SO2,105
1292401,CO,36895
1655368,PM2.5,39
1331112,Pb,0.57
1996961,NO2,158
1167238,PM2.5,53
1082151,NO2,267
1658461,SO2,43
1837235,SO2,503
1502659,O3,142
1917871,PM10,147
1460814,NO2,89
1750112,PM10,97
1017163,PM2.5,13
1005270,PM10,34
1620416,O3,226
1019847,PM10,238
1851013,Pb,1.82
1257821,Pb,2.70
1876454,PM2.5,37
1124366,Pb,1.21
1478316,PM2.5,66
1331002,SO2,503
1801414,CO,30180
1517515,Pb,1.35
1764236,Pb,1.33
1582475,O3,176
1585064,PM10,124
1235875,Pb,1.39
1931458,O3,209
1030152,O3,242
1887597,PM10,328
1129453,PM10,215
1203345,SO2,208
1733873,CO,13537
1268581,NO2,171
1069584,O3,152
1426486,PM10,272
1204921,PM10,271
1852437,Pb,1.24
1233750,PM2.5,21
1473904,O3,61
1016056,PM2.5,20
1225462,PM10,63
1908633,CO,12539
1946014,Pb,0.28
1053846,Pb,0.96
1350527,Pb,0.07
1878201,CO,16292
1324273,O3,246
1186222,NO2,255
1069984,SO2,209
1020106,NO2,63
1564374,PM10,161
1835246,PM10,389
1546683,O3,76
1192326,Pb,2.60
1233024,PM2.5,35
1862976,CO,26654
1312219,PM2.5,40
1224255,PM10,94
1566857,O3,72
1529682,O3,58
1904151,O3,86
1577155,O3,109
1957377,Pb,0.21
1424774,PM2.5,35
1215144,NO2,284
1330833,PM10,167
1403325,CO,17781
1419065,Pb,0.28
1245219,Pb,0.64
1845934,Pb,1.70
1245404,CO,9002
1473061,PM10,25
1038790,PM2.5,33
1565217,Pb,2.45
1647591,SO2,290
1408488,Pb,1.71
1975614,SO2,367
1146869,PM2.5,20
1561097,CO,35568
1782769,O3,219
1229808,PM10,348
1840578,NO2,59
1477773,Pb,1.51
1256470,PM10,398
1339688,Pb,2.81
1732646,O3,104
1318165,PM2.5,53
1235139,O3,266
1083374,CO,35824
1168374,NO2,186
1206361,Pb,0.63
1138531,SO2,163
1373267,Pb,2.57
1461734,Pb,0.50
1623832,PM2.5,14
1807379,CO,37516
1135935,PM2.5,31
1240966,Pb,0.40
1630333,CO,27504
1181992,O3,117
1345800,CO,12141
1054293,PM10,342
1454405,PM2.5,15
1142903,CO,21603
1496230,Pb,1.96
1661185,CO,24437
1020287,O3,275
1517034,CO,26116
1396020,PM2.5,18
1168554,O3,295
1710580,NO2,255
1369210,CO,18945
1733928,PM2.5,55
1875170,Pb,0.97
1779634,PM2.5,55
1141963,SO2,194
1709237,CO,26380
1190509,CO,17961
1606638,Pb,0.98
1703530,PM2.5,63
1477278,CO,17153
1034638,Pb,1.32
1427281,SO2,230
1780057,PM10,349
1004779,O3,106
1490107,PM2.5,39
1417469,PM2.5,58
1466295,PM2.5,51
1522056,SO2,63
1234442,SO2,357
1856960,CO,16656
1708317,PM2.5,40
1913997,NO2,299
1303464,CO,17611
1613239,SO2,288
1240420,PM2.5,56
1403554,PM2.5,32
1071437,SO2,156
1603946,SO2,385
1209876,NO2,200
1584710,Pb,2.31
1829230,CO,30636
1100081,PM2.5,57
1805212,O3,85
1413237,NO2,282
1591413,Pb,0.83
1381623,CO,17109
1579163,O3,182
1942557,O3,122
1371373,PM10,397
1621422,O3,94
1023262,O3,116
1540945,Pb,0.28
1159846,NO2,33
1866279,CO,28691
1094888,NO2,45
1043660,PM10,283
1768000,O3,254
1593746,Pb,0.16
1519094,Pb,2.04
1226154,PM10,28
1012946,PM2.5,52
1608717,SO2,290
1130895,PM2.5,45
1826172,CO,13790
1383235,PM2.5,53
1347737,SO2,526
1719756,NO2,106
1669964,SO2,498
1669804,Pb,2.10
1531503,O3,238
1758889,CO,22344
1684969,CO,39724
1479161,SO2,224
1693060,SO2,392
1117988,NO2,320
1438378,SO2,522
1502321,O3,238
1960671,NO2,225
1991422,O3,300
1811456,SO2,269
1125198,CO,13068
1235037,NO2,154
1323149,NO2,239
1843340,CO,30268
1884491,SO2,531
1980609,CO,36281
1941335,Pb,1.47
1494105,Pb,2.44
1015086,PM10,59
1377345,SO2,517
1190031,O3,184
1538712,PM10,381
1264266,CO,21971
1201389,PM10,233
1040260,PM10,79
1941111,Pb,0.11
1707613,O3,74
1484555,SO2,257
1766560,PM10,239
1530105,Pb,0.17
1287409,NO2,313
1969900,CO,26400
1576685,O3,153
1533762,PM10,264
1645448,SO2,505
1369054,PM10,21
1199352,NO2,223
1153072,PM10,89
1574328,O3,104
1294423,PM2.5,40
1750324,NO2,228
1671399,PM2.5,54
1257275,O3,102
1871940,PM2.5,29
1032089,SO2,498
1806494,SO2,23
1677601,NO2,78
1135755,PM10,237
1412152,Pb,2.49
1857571,PM10,99
1301489,Pb,0.62
1748638,PM2.5,47
1909277,PM2.5,58
1510404,SO2,165
1946303,Pb,0.23
1638741,O3,107
1290357,Pb,1.33
1391278,PM10,29
1753568,PM10,101
1300843,Pb,0.22
1397971,O3,149
1021332,O3,241
1025133,PM10,258
1290268,O3,268
1969876,SO2,255
1373817,NO2,19
1306109,CO,12361
1004178,SO2,50
1997689,PM2.5,57
1987196,O3,68
1849451,O3,190
1836174,PM10,191
1912189,PM10,47
1801613,O3,217
1079503,SO2,430
1047765,PM2.5,17
1380290,PM10,42
1525727,O3,232
1808132,CO,36877
1486453,PM2.5,29
1847127,Pb,1.70
1837665,SO2,73
1556086,CO,34714
1330182,Pb,2.80
1746184,SO2,245
1834887,SO2,243
1873908,Pb,0.94
1709806,NO2,348
1860927,O3,281
1715994,NO2,318
1613076,Pb,2.94
1831900,Pb,2.12
1072039,Pb,0.13
1395214,NO2,174
1818311,CO,25344
1844182,Pb,0.44
1390107,PM10,157
1904731,PM2.5,65
1869247,NO2,276
1932202,PM2.5,55
1380747,SO2,411
1636350,Pb,0.16
1660841,PM10,236
1223663,O3,172
1470146,PM10,396
1985903,O3,163
1631679,SO2,423
1547589,SO2,40
1242982,O3,95
1245261,NO2,134
1876639,SO2,264
1333689,Pb,2.50
1030607,PM2.5,12
1064300,SO2,105
1369979,Pb,1.71
1836491,SO2,378
1954361,SO2,176
1606746,NO2,320
1080594,SO2,183
1213130,O3,186
1913717,Pb,1.90
1983582,PM2.5,57
1563282,PM10,161
1327505,PM2.5,12
1038122,PM2.5,48
1515833,PM10,362
1110880,Pb,0.14
1612611,PM10,162
1406323,CO,18133
1637640,Pb,0.51
1005131,CO,39387
1911989,PM10,205
1727236,Pb,2.21
1151066,PM2.5,25
1014064,NO2,223
1462008,O3,297
1862768,PM10,117
1702072,Pb,1.42
1790054,PM2.5,28
1833385,O3,137
1451675,PM2.5,32
1067236,Pb,0.12
1127029,Pb,0.79
1800271,O3,147
1782528,PM10,272
1913513,SO2,420
1374281,CO,31518
1459508,PM2.5,63
1168142,Pb,2.60
1615609,NO2,119
1969315,SO2,83
1642627,PM10,150
1665291,NO2,161
1048674,PM10,137
1035006,PM2.5,65
1131265,Pb,0.13
1188505,SO2,89
1509309,SO2,178
1509820,PM2.5,62
1970296,PM10,382
1494441,PM10,59
1904507,CO,31890
1573761,NO2,55
1390290,PM10,42
1562709,CO,36132
1228789,O3,248
1260264,NO2,153
1937337,CO,25735
1540026,SO2,145
1666561,O3,179
1728143,Pb,1.99
1067038,Pb,1.06
1970116,PM10,252
1612822,CO,35221
1438734,SO2,103
1436637,SO2,510
1289618,CO,11766
1745495,SO2,384
1597532,PM2.5,54
1668802,PM2.5,42
1358928,CO,9925
1777920,Pb,0.53
1054889,Pb,2.29
1306511,O3,228
1241846,Pb,2.91
1245705,Pb,0.01
1718661,O3,145
1688124,SO2,498
1426353,NO2,14
1077693,SO2,143
1553166,O3,299
1200206,CO,32946
1680497,PM2.5,42
1923351,NO2,222
1965739,NO2,225
1025108,SO2,91
1089349,SO2,500
1431262,CO,26797
1117028,PM10,170
1528199,O3,177
1381429,Pb,2.77
1451736,PM2.5,11
1178616,Pb,0.93
1290304,SO2,472
1521408,O3,193
1658865,PM10,105
1653901,CO,10423
1642097,Pb,1.28
1911233,Pb,2.32
1839545,SO2,87
1374655,Pb,0.26
1270288,CO,25216
1382528,SO2,282
1271871,NO2,139
1310273,NO2,114
1225756,O3,61
1599431,Pb,1.49
1925370,Pb,1.27
1215459,SO2,300
1091012,O3,154
1563680,PM10,284
1706915,SO2,488
1013585,PM2.5,20
1963943,PM10,345
1298232,PM2.5,37
1029798,O3,296
1569131,Pb,2.35
1323474,Pb,2.63
1615363,Pb,2.65
1905747,CO,23664
1412931,PM2.5,25
1675399,Pb,1.93
1175921,PM10,367
1625807,PM2.5,13
1649777,SO2,515
1991065,PM2.5,46
1850244,CO,21143
1781504,PM2.5,10
1816254,PM10,287
1914516,Pb,0.47
1737509,PM10,218
1172345,O3,131
1900084,PM10,270
1758401,SO2,114
1979333,SO2,443
1295501,Pb,1.35
1327041,Pb,0.92
1411822,NO2,64
1672257,PM2.5,18
1447513,PM10,119
1812823,SO2,468
1274624,Pb,2.89
1365019,PM2.5,10
1156340,O3,184
1559625,Pb,1.75
1033363,Pb,2.13
1116552,NO2,119
1739898,SO2,147
1065070,CO,39221
1381125,PM10,341
1789648,PM10,76
1025967,PM10,280
1612766,O3,119
1937208,NO2,45
1727856,PM2.5,37
1860509,PM2.5,37
1064770,PM10,62
1839806,PM2.5,44
1004180,PM2.5,14
1676219,SO2,320
1649642,O3,203
1177609,PM2.5,36
1572263,SO2,90
1985942,PM2.5,23
1677682,PM2.5,16
1338174,SO2,520
1983415,O3,56
1689299,NO2,53
1403519,SO2,395
1485488,CO,10464
1890010,Pb,1.33
1820069,SO2,28
1173832,Pb,2.42
1948946,CO,12932
1398137,NO2,35
1497215,CO,21277
1302410,Pb,1.83
1397275,PM10,80
1655285,PM10,180
1852141,PM2.5,38
1793368,PM2.5,66
1523169,Pb,2.70
1734588,CO,18045
1073879,Pb,2.52
1156773,O3,77
1178598,PM2.5,45
1511655,PM10,267
1129455,PM10,396
1574581,NO2,175
1374413,CO,19293
1976341,O3,166
1169788,Pb,2.42
1859371,NO2,195
1365318,PM2.5,26
1365828,PM10,398
1497523,O3,290
1996254,NO2,20
1700395,CO,15317
1463950,NO2,239
1552697,CO,8569
1676208,PM2.5,49
1896290,NO2,46
1071291,Pb,1.61
1741127,CO,21034
1274365,Pb,2.87
1935888,SO2,449
1288694,O3,263
1028461,PM10,88
1311363,Pb,1.97
1661567,NO2,271
1088814,PM10,379
1063368,SO2,396
1837176,Pb,0.65
1471912,Pb,0.02
1160792,NO2,183
1508180,Pb,2.75
1532709,PM2.5,29
1063850,PM10,288
1013217,Pb,2.82
1863282,O3,205
1374193,SO2,301
1198430,PM10,28
1751186,CO,34993
1762126,NO2,79
1118380,NO2,133
1025304,NO2,279
1648081,CO,35778
1435267,NO2,80
1465409,PM2.5,36
1814938,Pb,2.15
1381365,PM10,65
1993784,NO2,200
1716829,CO,28072
1211546,NO2,253
1242662,SO2,115
1492814,O3,276
1331081,CO,17104
1266485,SO2,268
1914354,NO2,50
1140284,PM10,295
1944857,Pb,0.91
1758165,NO2,187
1343661,PM10,96
1533406,Pb,1.50
1907416,Pb,0.62
1450716,CO,28762
1997488,O3,134
1801293,PM10,159
1583176,O3,171
1150977,PM10,310
1614692,O3,271
1221526,O3,168
1436685,PM10,84
1948482,SO2,427
1047115,CO,36376
1267669,Pb,2.68
1890265,O3,113
1560084,NO2,278
1192451,SO2,65
1497420,CO,27416
1279898,O3,241
1866791,CO,29698
1370197,NO2,82
1453893,CO,33962
1231088,PM2.5,38
1844134,O3,197
1677555,PM10,48
1158084,O3,97
1492506,PM10,279
1462425,O3,155
1781836,SO2,455
1425018,NO2,194
1937205,Pb,1.03
1342977,NO2,176
1234008,PM2.5,59
1013887,CO,8011
1312518,CO,13688
1393355,PM10,198
1142426,PM2.5,64
1297062,CO,11900
1401663,Pb,1.75
1285833,NO2,41
1235509,SO2,360
1995022,NO2,224
1074754,PM2.5,19
1944676,SO2,523
1191574,O3,240
1844534,O3,210
1519172,NO2,241
1809221,PM2.5,42
1743529,PM10,220
1257896,SO2,166
1275621,SO2,348
1097685,PM10,160
1593983,O3,239
1057396,SO2,24
1266400,CO,28221
1524013,PM10,301
1582744,NO2,297
1990066,CO,35065
1463303,SO2,148
1086347,PM2.5,48
1638974,CO,39657
1882225,CO,26727
1272997,SO2,481
1239555,CO,33966
1713692,PM10,140
1172380,SO2,521
1777355,NO2,58
1656493,CO,20792
1441272,PM10,151
1109276,SO2,476
1901321,SO2,392
1365144,PM10,294
1704381,PM10,208
1329106,Pb,0.63
1295780,PM2.5,32
1677434,NO2,94
1852060,NO2,284
1919260,Pb,1.61
1879124,Pb,0.39
1323622,Pb,2.20
1139428,Pb,1.15
1899846,PM10,67
1671125,CO,38405
1174285,PM2.5,36
1185116,CO,20584
1423956,Pb,2.42
1447499,CO,21471
1025361,Pb,0.94
1431982,CO,39427
1212009,CO,33878
1208922,PM2.5,38
1582117,PM10,48
1661125,Pb,2.35
1864802,PM10,290
1418132,SO2,432
1862472,CO,23793
1157440,O3,124
1016922,CO,20213
1162276,PM2.5,36
1109339,SO2,508
1353670,PM2.5,32
1297731,Pb,0.91
1368495,SO2,502
1970988,O3,122
1245839,Pb,0.38
1106972,PM2.5,62
1288993,NO2,205
1027943,CO,13702
1696309,PM2.5,28
1999731,NO2,110
1223211,PM2.5,52
1557618,PM10,32
1441299,O3,289
1825270,NO2,38
1586100,NO2,248
1629256,CO,38917
1730305,SO2,381
1039022,PM2.5,19
1271285,CO,12864
1353101,CO,19268
1064350,PM10,50
1487823,O3,139
1530300,SO2,215
1764440,CO,13681
1373324,CO,8460
1911873,NO2,209
1335644,NO2,138
1160647,CO,11366
1479426,PM2.5,52
1969741,PM10,155
1792956,PM10,151
1823129,PM10,290
1906412,PM10,311
1250053,PM10,26
1558351,O3,145
1552593,Pb,1.99
1225329,PM10,143
1529784,SO2,188
1874894,PM10,99
1418701,SO2,72
1356985,CO,18176
1631342,O3,278
1279401,PM2.5,12
1967358,SO2,55
1048784,CO,25206
1615039,NO2,298
1722662,NO2,27
1871790,NO2,70
1664371,NO2,340
1184554,CO,21523
1483032,PM2.5,33
1815437,O3,277
1528708,Pb,0.68
1254187,O3,117
1166131,Pb,2.65
1145835,PM10,369
1613118,SO2,429
1083352,CO,36751
1727745,PM10,32
1552538,Pb,0.58
1336957,SO2,498
1895186,PM2.5,69
1814881,CO,30070
1103836,O3,148
1045808,CO,12359
1973745,PM2.5,39
1778570,CO,39832
1146819,PM2.5,23
1821373,O3,176
1666226,SO2,383
1622755,CO,24341
1534469,PM10,388
1812265,CO,12902
1236984,SO2,385
1081306,O3,81
1319960,PM10,43
1375053,PM2.5,47
1424314,PM10,156
1246943,PM10,389
1185005,O3,210
1503824,PM2.5,13
1062576,NO2,236
1730468,Pb,0.79
1330798,SO2,181
1656902,Pb,1.69
1645878,PM10,157
1499647,O3,165
1537233,PM2.5,37
1758928,PM2.5,70
1540579,O3,177
1068662,O3,108
1281587,CO,15453
1626091,SO2,49
1267374,PM2.5,69
1471838,CO,14140
1320419,PM10,245
1696224,PM10,216
1313239,Pb,1.59
1335128,PM10,197
1584967,PM10,178
1624931,SO2,519
1967593,SO2,183
1158862,NO2,193
1914852,PM2.5,60
1245489,O3,148
1838470,PM2.5,53
1509050,PM10,354
1817126,O3,122
1995003,Pb,2.40
1297911,CO,39567
1717563,SO2,357
1144975,Pb,1.51
1972085,NO2,204
1654355,PM10,111
1659240,Pb,2.58
1675902,NO2,38
1751034,CO,36875
1487474,O3,185
1297763,PM2.5,26
1780958,NO2,127
1569445,Pb,0.31
1098628,PM10,168
1019269,SO2,361
1776365,O3,180
1458819,Pb,0.13
1113688,CO,13943
1713778,Pb,1.77
1968866,PM2.5,34
1154113,O3,159
1186060,SO2,340
1420087,PM2.5,55
1957747,O3,258
1555245,O3,67
1469256,PM10,116
1225433,SO2,218
1958805,Pb,2.17
1247164,PM10,55
1416768,PM10,209
1949656,PM10,206
1000183,O3,197
1236695,PM10,396
1170301,PM10,166
1755060,CO,8861
1215672,PM10,326
1571000,PM2.5,29
1575505,CO,24044
1775444,Pb,0.91
1827855,SO2,537
1372085,SO2,189
1959586,Pb,1.67
1704831,PM10,301
1067795,Pb,0.68
1552086,SO2,74
1209989,SO2,330
1743799,CO,8584
1255204,SO2,319
1555565,Pb,2.52
1193468,NO2,82
1166944,SO2,389
1781932,O3,97
1587154,PM10,110
1298573,SO2,304
1727511,PM2.5,43
1544374,NO2,86
1790776,CO,31496
1181829,PM2.5,19
1474717,Pb,2.99
1993625,CO,37629
1548364,PM2.5,47
1756676,CO,31066
1767759,Pb,1.64
1079288,Pb,0.98
1765013,SO2,208
1370070,O3,150
1076060,CO,32591
1541102,O3,57
1875944,PM10,166
1429389,Pb,2.12
1994074,NO2,120
1025882,Pb,1.40
1567880,PM10,274
1453796,O3,187
1882641,PM2.5,46
1617122,SO2,262
1164827,O3,293
1196586,PM2.5,20
1035060,Pb,1.25
1770227,CO,30565
1731686,Pb,2.52
1382215,PM2.5,44
1039209,PM10,225
1959916,PM2.5,35
1900235,PM2.5,27
1279077,Pb,2.75
1808005,Pb,1.05
1740376,Pb,2.90
1734280,SO2,149
1662039,CO,12783
1568566,SO2,401
1897775,O3,222
1728060,NO2,258
1740585,CO,23900
1904534,SO2,515
1809955,PM10,23
1867428,PM10,112
1738815,Pb,1.17
1277167,PM2.5,33
1747705,CO,34518
1135459,SO2,58
1820058,CO,39777
1990903,O3,85
1436700,SO2,543
1843843,SO2,349
1695913,O3,75
1004862,PM10,297
1669662,SO2,385
1824052,SO2,373
1148729,PM2.5,70
1285029,NO2,315
1460746,SO2,445
1520050,O3,91
1417093,PM10,119
1294344,O3,211
1198539,PM2.5,56
1891587,SO2,230
1285703,PM10,118
1151840,CO,35251
1666793,SO2,391
1072823,O3,79
1680965,PM2.5,40
1982344,NO2,246
1523752,CO,23249
1717324,O3,262
1193228,O3,60
1798872,NO2,287
1558878,PM10,160
1976727,CO,22896
1965265,O3,79
1650983,Pb,1.45
1971795,PM2.5,70
1551168,PM2.5,69
1170603,CO,12513
1550372,CO,9110
1426839,CO,9919
1778921,PM10,399
1670012,Pb,2.99
1667502,Pb,0.19
1213499,PM2.5,33
1342138,PM10,135
1892951,PM2.5,16
1326863,SO2,256
1433310,NO2,126
1457574,SO2,133
1839181,Pb,2.25
1341630,CO,18855
1197705,NO2,72
1079663,PM10,261
1014523,PM10,200
1701716,Pb,2.49
1217090,PM10,127
1951177,Pb,0.55
1897215,PM10,379
1780064,SO2,137
1909226,PM10,230
1465717,NO2,37
1892944,O3,153
1916791,SO2,520
1399388,PM10,316
1964249,PM10,58
1964862,PM10,279
1633844,PM2.5,33
1185399,Pb,0.87
1492635,NO2,44
1928616,SO2,123
1342813,CO,36064
1802583,O3,71
1348082,CO,11993
1671349,PM10,261
1343836,NO2,30
1216055,NO2,277
1536272,CO,12307
1466020,PM2.5,17
1377031,Pb,1.95
1736631,SO2,179
1897453,O3,114
1645271,CO,29634
1347608,PM2.5,38
1054102,O3,144
1400977,PM10,393
1113934,SO2,333
1823811,O3,191
1046747,PM10,254
1323533,PM10,177
1220892,O3,212
1466867,SO2,422
1904613,PM10,241
1391713,Pb,2.62
1989492,Pb,1.80
1824334,O3,238
1061704,CO,25441
1692104,PM10,394
1916597,Pb,1.34
1870334,O3,145
1290154,CO,19384
1677893,PM2.5,31
1558276,CO,34120
1887308,SO2,82
1580327,SO2,58
1512767,O3,72
1377888,O3,103
1933869,NO2,302
1514698,O3,238
1385904,CO,15773
1568953,PM10,95
1830590,O3,53
1361555,Pb,1.11
1349392,Pb,0.83
1123811,PM2.5,17
1562243,PM10,50
1269243,CO,32064
1071192,NO2,18
1697989,CO,24531
1667569,SO2,307
1885296,Pb,0.17
1899465,Pb,2.69
1305553,Pb,0.54
1210109,CO,22853
1404998,NO2,14
1070506,CO,29910
1078136,O3,95
1871285,PM10,149
1835150,O3,78
1645131,O3,131
1634077,Pb,0.97
1333827,PM2.5,66
1452877,PM10,140
1198110,SO2,177
1606117,SO2,232
1696300,O3,284
1992431,NO2,39
1174313,Pb,2.46
1027814,PM10,193
1151997,PM2.5,21
1036461,PM10,387
1424018,O3,52
1687633,PM10,170
1938418,SO2,288
1448279,O3,148
1589530,Pb,2.56
1882726,SO2,242
1965689,CO,25575
1096263,CO,12856
1776004,O3,236
1674647,SO2,215
1311118,NO2,276
1357527,Pb,0.00
1585842,CO,33343
1000329,CO,30903
1365228,O3,183
1768521,SO2,450
1899929,PM10,144
1885295,Pb,2.78
1115461,Pb,2.11
1924673,O3,58
1996171,SO2,65
1976468,O3,224
1946242,PM2.5,68
1742011,PM2.5,20
1575294,NO2,347
1183622,PM10,376
1195819,NO2,53
1580542,Pb,2.08
1144263,O3,168
1435181,PM2.5,61
1821560,O3,166
1718732,SO2,453
1165511,NO2,164
1389293,Pb,2.71
1182785,SO2,316
1939587,PM2.5,26
1585293,PM2.5,68
1326597,Pb,2.11
1598928,CO,8515
1635348,PM2.5,27
1265466,PM2.5,68
1712495,CO,37882
1120148,CO,23860
1407614,CO,16966
1798624,NO2,223
1515135,NO2,246
1843028,PM10,209
1622068,Pb,0.59
1713968,NO2,163
1625986,SO2,214
1836657,SO2,428
1517677,PM2.5,49
1562275,PM10,378
1060878,NO2,343
1971169,CO,31956
1578450,SO2,450
1212727,PM2.5,18
1221298,PM10,227
1922996,O3,217
1169880,PM2.5,28
1229993,PM2.5,53
1891134,O3,163
1504592,SO2,218
1108291,Pb,2.92
1506989,SO2,184
1810563,Pb,0.47
1172967,CO,30377
1565270,PM2.5,16
1437885,Pb,1.40
1948710,CO,26421
1807190,NO2,153
1425696,O3,158
1354804,O3,149
1563504,Pb,2.30
1484469,PM10,229
1453474,O3,230
1812797,PM2.5,66
1547093,O3,223
1184327,PM2.5,15
1866393,NO2,71
1051940,O3,214
1925599,NO2,269
1970968,O3,114
1062164,PM10,313
1343888,CO,35938
1801899,CO,26590
1913323,NO2,106
1337886,SO2,300
1691296,SO2,77
1569643,O3,116
1633775,Pb,2.41
1002272,PM2.5,44
1491558,SO2,258
1359687,SO2,40
1199889,Pb,0.41
1721672,CO,28796
1330210,CO,38534
1349511,PM2.5,39
1042388,PM10,96
1958682,NO2,64
1255579,PM10,20
1161894,SO2,221
1279350,SO2,151
1657124,CO,14701
1565066,NO2,328
1139242,NO2,166
1552380,Pb,0.84
1045496,SO2,27
1190530,O3,137
1611105,O3,52
1808438,O3,127
1500468,PM10,374
1541135,PM10,356
1302290,CO,37684
1530975,PM10,203
1562796,CO,12575
1836636,Pb,1.65
1714032,Pb,1.69
1297631,O3,145
1436426,SO2,128
1883185,PM10,306
1469180,PM10,217
1117911,Pb,2.56
1763822,CO,30382
1782407,CO,33346
1613470,NO2,24
1857696,SO2,490
1467176,PM10,180
1033460,NO2,84
1075395,SO2,145
1174617,NO2,129
1982985,CO,11060
1079645,CO,22132
1253684,CO,21710
1922958,CO,22381
1887285,CO,32053
1683405,Pb,0.98
1843912,SO2,233
